p,m,t,d,l,c
17609.243385341542,3981.6635547009064,329.56096961085956,0.007968799380158533,1.6725871076768402,1756.1778655147561
13565.522796201023,2053.48318918591,307.54687649302736,0.013358227477432141,3.608463911690532,774.367433484356
15823.37959840124,1499.0535861090643,256.99953140125774,0.005812815188272998,3.983110338628454,454.49915011541543
17906.219071198364,5634.673794663442,256.8568362153525,0.009977558156323486,3.0290048165372174,2917.1467549574922
17669.916184965743,2667.678724330858,332.4640494760568,0.008035406656980762,4.942205878382506,564.565607479999
9803.471500522395,1586.0136821516674,288.93604825748787,0.007924014950281794,1.5396064022420468,1333.5415407344715
17602.953290439575,3827.071490657537,201.55935104276887,0.007877995965520124,5.951398781345746,1449.890029851003
13692.243931822479,1005.8826651147806,280.0435040162136,0.010891475310453928,0.9988580248819415,1417.1271535353078
6942.810494289146,3052.3007657593625,261.7152111093718,0.009914211618538196,2.970515535493231,1504.312523303101
17901.084286406545,2015.6857494568483,344.51013470480734,0.013305210113721001,3.633864937055751,689.0513976246632
1444.3320442128834,357.2000571771797,31.918042467981184,0.013200777944305969,2.4987918087472076,1015.2282571509716
6861.312390554154,3810.147883356527,272.0275714550075,0.012856108736220067,1.9189317165696946,2007.6602580270646
14869.058882339634,4029.9917330702388,322.1232693819407,0.0078933010112361,1.6495514598124854,1579.8477518070185
2942.3826203713993,101.64919562239766,38.237281364131086,0.010144797342568191,1.2436256220536581,504.0091140359369
1129.5185229658566,2639.244392136851,75.911046009668,0.005989515540520321,1.0161234043282894,4411.052554239528
7761.544580291823,2180.6299512942546,222.1015968648664,0.007964937425834076,0.7847407102880486,3172.939729550453
13963.74210879025,1530.1321566860634,233.67513075893103,0.008132536488761123,3.658258038951256,742.288470667612
19928.70494131572,3284.773431408735,325.72951470254526,0.005839255628320743,4.028121269827004,727.6312135885405
17877.878803542855,1005.1259154379575,142.25281045414076,0.007665634518005265,3.0063545140900394,857.1280617964485
4893.033569522732,1586.5964168964729,227.44172400915662,0.007997549422528408,2.00282009292978,1720.354549453063
13896.85108572045,3056.309625689899,329.4349576428171,0.007926307565576128,5.998982834447437,439.1068847549283
7025.571784818971,4133.440057272184,252.6360326999523,0.009173305305876678,3.0461586252188697,1868.795979278866
17485.6200098619,1500.2156537574035,252.0117863178494,0.010066989395469062,5.003538641518264,614.3452485892182
15677.493512774745,2063.9340342971095,321.4210520135452,0.008104976772982206,2.937931935941622,623.7883708290603
14588.315884122243,1500.0414416334158,301.6185955395134,0.005863868841975947,1.022148878911048,1097.5384299507468
6848.454260212182,989.3610435424135,174.89286144625663,0.007869999389510034,1.0033259389412381,2703.1592888100527
17682.26156264604,985.44585597341,118.64942241149126,0.00792129446717566,1.002978657079492,2059.2984069727418
17674.35557608454,2023.826255692134,273.95975275735367,0.007783013143541795,5.933729794677736,526.2699156323634
13587.26136461335,1002.7746800381433,201.64132100379922,0.008208827328116721,5.994249230640396,403.50431828785787
101.69082348353666,26.292983511576974,10.454611919253324,0.005984904289788294,0.3008956679204757,280.61826533632825
12694.598770028791,1989.5647299630277,184.94078434003538,0.008038822759217926,3.435565306277382,1081.304315274505
15999.283591066096,503.199329976618,327.41067106395593,0.008121493420750497,2.0075893453493814,361.3393640142778
1133.9898260713421,2503.078176847514,72.15625501231673,0.006005395914746448,0.9901644088216474,4146.932740655496
13874.372544277448,1990.1613285613328,106.08889875427955,0.008001824924852376,0.9996478637661951,3986.5504831208686
7922.10498818715,284.9673362643758,95.08155943733013,0.010057728788891367,1.4915414189635312,1047.2042783170132
908.1384400691942,100.61486665023823,88.40868644097075,0.012003765618635727,1.0079794089877099,584.9066237912712
3068.992847872175,571.3780887298274,48.56469552893378,0.0060191571681575285,1.0063264122551459,1945.420465687064
3085.934952747126,160.05258882436644,30.998254896408323,0.00998502837226879,1.0005016116176702,991.7362374641191
9791.034831674888,3280.8120608442296,208.33078992909614,0.0060640139772439065,0.7906760703150981,3330.3127123565514
6938.821030909784,3744.6009937734498,161.7473397602715,0.006316033999091287,0.9182535515841597,4599.222152487152
14910.285870181915,4986.981189196469,221.59554367462877,0.00581339789895459,3.9290332848678236,1602.0017208505114
13956.329803733419,3967.4864014200066,240.43581815418997,0.008124218331899661,3.0094626258451775,1771.4148651728638
16139.310624888994,1562.3363662294885,326.6956537264165,0.009968542362513193,2.9820814051863094,568.9194692409602
17686.223489343774,977.3384524773605,254.2235185209028,0.00805614293401278,0.9912211074730924,1296.4005974685747
17948.61203175219,3978.9318230056383,253.2144555537174,0.008075247336723334,4.986959563721937,1373.2601982117667
9880.36264811816,2230.5862643459477,131.53258214547404,0.007992509458849089,1.5649388537468363,2722.3083358097956
13956.065127551403,1378.0979066860775,113.48315174194381,0.010016557751839855,2.009807905634539,2006.03308641864
115.14055884051503,91.50826464851822,68.8589281673766,0.00927098460138423,1.2235134264767533,375.67985708424703
13797.605145727244,2010.7933390331089,47.47389697693811,0.008085533652640137,6.100832221541152,1028.77129958615
7054.287606286158,2964.448086537349,183.75574581046757,0.00809032710672947,2.002471248279055,2584.7960237760694
9981.338320482711,395.8073872180021,212.68248732622308,0.00990970455359268,3.0473388223524545,571.9073196701341
13849.48649687611,4020.98773745778,322.38936580716336,0.007898346074791137,5.957232332619193,660.4211392330436
15702.60789173878,1962.9029699382932,313.8006486205379,0.007969328896406698,6.051461704787643,377.6620445548548
2047.7009582662743,1931.1979098872116,42.61164903000263,0.01012138900787825,1.995764934517145,3322.310505294537
17606.982560929053,2012.66513410182,76.58820167423687,0.008082752529381987,2.9735190744910693,1945.7452116268892
14829.78293643753,1782.092600518993,305.0486266879949,0.007992401197571665,0.9982884274383865,1440.1683997714215
6830.84384935639,1024.6975779167171,220.9563785179332,0.010888223035969695,1.0021082785223028,2614.647858931553
10003.814654888703,4024.2374147554424,272.2528710954966,0.008159436840853795,2.9790106815513795,1322.0114922984235
7157.254034559268,2050.2191548552278,203.68941767884547,0.005593435972431252,0.4334747112996263,4501.344384213316
583.1523832167,292.2492381166435,89.47071135754081,0.009846444255780367,3.1228455954835286,491.40529999600415
17540.805567952357,560.0884138084158,103.55854059323072,0.009907613995304725,1.993435700287099,965.6150906642487
1769.1854315352643,538.5570721376699,96.08373468938944,0.012686411439751811,0.9397627486088798,2822.422030695644
13695.822503320158,2255.51802868142,313.7159158213445,0.008190894754569767,5.332462994185551,476.1522552407136
5076.792660908399,1961.6753206960918,163.47546660789513,0.008109429990604437,2.0048502229322045,2467.246889795788
7743.126385105797,2215.884733360687,244.697704098387,0.00606900345207984,0.7826141772167594,2687.270542804864
936.7908656904149,252.14994075581794,41.79512797464271,0.009976291489008426,0.6086028876883387,1984.05807414939
9710.821822966474,2023.879709924081,280.6513525320365,0.00799368843186593,0.9969085665742958,1793.9586474737755
11722.277959862897,1288.6648432819518,303.4638067495282,0.010047503537940058,2.9891753621794526,656.1462883284795
6919.783000709225,945.8157273615634,135.0212224179274,0.009864391256995456,2.0046843716603795,1828.0230491788438
838.6827745256863,203.23580724030617,29.0012640737532,0.0059864607110276195,0.795226526012534,820.2147390900808
6827.340742681718,994.6970439542258,244.39442378810614,0.00786351169680675,2.9830930494970196,884.799361814878
10079.794512012102,478.69776414753835,108.2540202606592,0.009942381726563781,1.9962813627084428,1137.734651612089
3034.6858540622484,1001.239125911867,128.41253994827832,0.007946356890430778,3.55471845063405,956.6983888128499
15783.923504796172,2476.4060458255544,244.61751419941416,0.009895318789588367,4.963534076884349,1007.8845684712321
13869.54129690606,1496.455769602883,57.40520939390769,0.005879307332118268,3.992382512515548,885.7654505664041
7555.063628625768,4027.8324118950463,213.02299182057934,0.005579339761518305,1.7285666741053165,2486.6860729709388
17835.813492439,2006.4528184061119,218.003224928701,0.007877102237687393,2.968557292726588,1235.092223915121
2716.3081269297986,430.1701926146971,36.737144792128966,0.012863510971020897,1.5081479305183498,2031.8886595679467
11884.968566179647,746.9258264544122,103.82022984139581,0.009857719516785182,1.0088393294039246,2611.934765954074
7804.544434691707,3939.6903994907507,216.95474243175198,0.00806617170531151,1.5816136741653104,2600.0308659828474
6997.033814963078,470.1132101888026,265.760461214152,0.009862952377834506,2.975351972453212,610.8660732206358
3488.7920464463505,647.8348108819154,106.72014539259003,0.010039247712158729,1.4874248826750045,2047.30777506997
9781.298052058579,1986.3759724427468,118.6438705585322,0.010734788505515937,0.9946497345919435,4416.605889449082
11672.903590746073,1495.1333383857213,300.2242159814803,0.008215654911304781,5.407518566921912,343.6658111631728
3078.829801844942,1511.0498344493858,133.5521793076385,0.008171926954850424,1.987305579374513,2229.8445765982674
9918.28307243479,1994.1390897375513,146.1299544488317,0.007788691413904429,3.0199303536650195,1598.4198793449164
17509.7489945813,2028.7791471601843,260.534266002574,0.00803029147205874,4.002691997692985,828.6659755116551
9875.07475283254,1505.3255753818878,161.18552909271762,0.01085892978506921,1.004821768157001,3178.403669841116
115.48890745798602,119.89935244727674,68.75435212678931,0.009202833977811666,1.2231953008145722,508.64898668840885
19602.595309036707,1028.8717617289515,340.6921131022148,0.00813440925513232,5.303058566050305,218.11210927326567
7912.075924785979,1506.9395522665095,219.24863979647063,0.005827615077788987,2.9941841495860455,846.6838877968087
16442.127729091222,941.7809111990157,122.05858822765227,0.00997616178608532,1.0177126504429412,2812.004002977603
6924.380385919489,3940.2493918529663,277.52069302004276,0.01008386253077256,4.905889948441874,1163.5122662749336
6826.418902763643,2729.303707491934,227.24869603663927,0.012945334230945661,0.9051806061374035,3328.9510543301794
2999.215405620222,2533.6682124252147,136.96318523417239,0.007944347839992722,5.993715663783016,984.6770386176705
5786.80299898534,1497.7630366507942,98.44908611856543,0.005919101719620916,4.033625516706136,1005.9908724659485
13829.229100345192,1066.4035135220272,281.37754773482476,0.007718391239771044,3.0107993235708266,557.0685512770881
16151.980163723594,1943.7588561550804,145.77308507017725,0.009789919330591966,2.007003373373673,2398.0284667373594
9839.690500996883,1014.6889657487654,278.15413434958134,0.00798111910831058,2.938537858666917,601.9582347879484
18894.311748068427,2018.9177284784603,341.699596275475,0.01345791096904074,3.6508908747129234,904.6048454284145
17712.68532802536,1000.0077742011098,257.0516955886181,0.01087127893029663,3.0116232656050577,710.9183516651283
15984.933575109673,1522.0316393913952,240.8561121293884,0.008159933755120424,2.9706467539891888,845.6837455676637
14589.805729002852,998.7458928369336,260.39718790429635,0.010959871516583751,3.0147650019103747,756.3774632373974
5015.061756091398,2237.10937038812,168.61081147191575,0.008084798576093045,0.7715737673339681,4216.312709230534
7830.317838039083,3995.0248881575344,231.96505576926097,0.0038138003358343187,0.8034394518090775,2867.352609822303
7801.380956087755,3359.116583848473,264.02838758497865,0.005835325454196439,3.018200074780478,1100.8279072608336
2911.144863287468,572.5172443226675,41.134314103594626,0.013299090206363738,1.499612698515121,2534.8142552504396
8021.055193201701,1565.0085129898355,139.5418299006303,0.010030374887358274,1.9858970571233154,2327.7493122196247
9663.422279652928,7008.164225246562,297.7709202378183,0.005280485758119235,2.4913313753932504,1841.4263514581774
11742.681698227823,5033.338755144575,287.4360869269538,0.00582389721117938,6.120528170682537,827.158523575784
13655.327762413463,1492.7810012646864,120.78683600412674,0.005662096615374149,3.0106413537289685,949.5792552205367
504.7865914784354,4889.442606800391,74.46248134807342,0.007885307364073118,0.23958631624060758,7488.846267778501
6862.65752296181,518.107956835039,218.64755495951516,0.014976022100865308,6.011956609088316,567.1035192551564
14546.697660388407,3315.9214758392336,201.96375245828528,0.01045950721312502,3.7823504003138453,1855.7709401046409
2068.937402589613,779.1690246047508,46.25507927808636,0.009933498588931569,2.013858986265802,1766.4768722117105
6890.148813570392,5010.392291174778,220.1656837701622,0.0058863465013603514,6.0405928496737875,1056.7749033629225
6364.5921014732,2157.8689118441803,236.96138326304893,0.01511816327877357,4.005457710073765,1416.158418981797
9792.735270468913,2177.3735354515866,218.583885575612,0.008168992621583627,2.4411336710302756,1475.9265353350781
7948.1576963181915,3137.25816917863,184.41421133043855,0.007984117356543885,1.5847618125981424,2825.5930772323227
11893.182695319085,3440.966358827425,196.92979233587863,0.0057236824710061,1.9643589539577835,1874.0460508424503
13898.225509992286,2053.4227061632705,247.2168741378308,0.010058761391293457,3.082533625338939,1164.6993355893999
6911.150087918061,273.19176562310787,102.9734593149386,0.010010025150565623,3.04621474936112,506.6513718437138
14724.427105617924,2198.1601318541143,263.9704154521561,0.006082650355702842,0.7897719015709077,2107.6226873960723
14884.51897458774,3421.9987797812737,180.0088232896769,0.005728305898908404,1.9560428187723957,2254.5059967261986
1978.4964843401442,176.24968864875441,37.40737059461298,0.009985506498205845,0.9728478675588245,1077.3261418098252
2992.334818634612,3072.4801946465186,150.53919126524522,0.007993890270864418,1.0063159882660728,4283.907878153393
7950.8712401861985,1513.4438240731297,280.71039820366525,0.01080261992493664,2.9907084266399124,1044.1599835619857
6982.433218356515,2000.388515165973,250.15997799423988,0.009407207819553667,1.998875375868338,1893.211526805985
9849.643411463961,1501.0308315356613,264.04074416962317,0.008088869517443361,11.027804771166371,245.12214128013332
15892.79895850383,2720.737733337792,296.41109536692403,0.010537728551731263,0.994282195724057,2332.134631887216
13729.795540404433,2003.0914854947753,242.82612762488554,0.008122004219727497,5.337065801358832,642.4916502993501
6960.203648927402,1023.3628575314198,221.69190548579988,0.010864002483665649,6.02662468090932,612.2912135775357
1022.1420548451816,783.1303696880308,136.25005262310827,0.009840064666713479,3.1079226061085747,907.0595096479268
6750.206837884476,1503.2358421178633,161.1360918418909,0.005814246959000441,6.132918927544887,580.2764057809171
9757.792123429914,3199.526597222017,177.78950755858702,0.007843799827808222,1.5601731583819665,2878.4565056988104
6879.906963971849,2869.4695191092956,231.9586362544858,0.009314348311319956,3.649109866401896,1434.4674805826508
11799.830006110105,3326.9179036003443,118.95048795373141,0.005713160459833481,2.956382444626817,1818.5305713383484
13799.45119339803,986.6270790630451,277.6448434709144,0.00800146982116815,5.994457368608062,263.8085942813428
17622.869023113813,830.5411630725803,160.2802463243858,0.01029923103748988,3.8510447384201605,715.3863883469464
10032.496026576171,2048.7149172318063,268.2512372653878,0.007872093814979041,6.019450414372163,430.4687993631282
6980.3124136347615,585.9947586125509,114.29760783940849,0.009995771086587103,2.988747702280664,1007.2173928884329
5869.375858299235,1453.2421471171745,137.47978128861348,0.005879270673896749,0.983813629624242,2969.2418202855984
11049.802510138139,1617.457705190961,282.9256421204588,0.014202569959638894,1.5109590164902238,1630.056980732913
18081.87940117962,2280.424750754055,333.685141845013,0.010028035082320978,3.0158778007592955,797.2295914671543
9886.342738756219,4965.528084103209,266.8028378303983,0.003807707358205905,0.8030929212180169,2515.6029632490363
2706.762644412062,315.0592232533271,51.879796985339716,0.009981522517565925,2.4798370994174515,752.3581785568838
6937.397393928085,2809.3604397483864,90.07874552045406,0.010200602502014135,4.9768246438457835,1832.6417456538493
9802.807183448047,1006.2610541935245,294.42405494568453,0.007956661865285288,1.5721216296510254,1026.783986167445
19311.268578254032,1042.2349355472425,262.3602796182329,0.009987369385603791,3.0439452496888744,671.2007270594542
7113.529986701229,1006.1329472481426,277.9320524193077,0.009371576524261153,2.0445129603489587,1353.5927771632666
11613.280354991752,1970.255576278731,294.8789372410047,0.010427444436990955,3.7891552952108825,707.1037844210326
2907.8287085863703,509.9153548355038,67.09111210949189,0.010056964621955577,0.5953129167012673,3875.233704099841
7894.566189240499,2224.7851636600585,229.93370269887805,0.006145552144041656,0.7961525573092681,2849.8426961415985
9731.263754799842,4034.603192308054,245.43196379754096,0.008060231174767575,2.967545495357259,1503.8252400044319
9959.269613895209,3486.7731900217746,269.0811904775862,0.007048833295236335,0.9744609103134062,2536.3302142638936
7197.618372012853,1642.7814725189444,270.3453563957446,0.00989960877099599,2.9678567649554637,1136.5989777444352
15161.351110311045,1321.2723201793276,259.6463548106919,0.009551055763064809,1.8560967505882224,1079.486830482918
2690.9530511710022,367.52268753291634,60.408078536831205,0.009880397930528709,0.9980506676840686,2043.6945602600204
12004.40390755588,841.2217730918454,109.18037086346563,0.010128259409574984,1.9822252135326017,1546.3878000631896
13744.730402375091,1015.123417900857,212.0595762749091,0.0077646530467616074,6.038355046242817,351.18225532454056
9739.806798270338,1443.1314255213808,281.209221828808,0.00816328543953073,2.9855796091325537,736.9709266356647
3510.29009552346,916.7452867840577,55.614673674553046,0.013143359225206373,2.7310118923388598,1995.7032067922519
9674.234605253905,498.4271954486741,221.3452592503521,0.008040453578651059,2.987201276609822,572.7222199107257
14614.388349015302,3317.15239327304,277.46520799877425,0.00584031225120696,5.909506307763257,575.942052829678
15457.267982869578,1013.1608933859977,57.80954604265512,0.010764107686550926,3.9887497156962883,1028.644031779781
17818.18878078303,4486.14655712236,288.1638545171592,0.00789098021984741,1.6367424916665878,2550.0067816852256
9776.243785829385,4564.64630979106,255.40579426845454,0.007812172553957783,1.6337771146856817,2306.8075358933197
970.0132840367787,1494.2898523615293,26.092207835423753,0.007994805697277783,0.4083703283502661,6015.444886692709
3133.8590673800963,675.1002004742957,45.068128302634506,0.01316854597234713,3.0254717909247235,1484.697811531365
13472.17240090976,989.9776459975639,72.27747227928802,0.008314520573129551,5.979119689314084,583.707945431212
13759.111168032448,2065.7541376559293,274.97532285335933,0.011210056234715013,1.8235275258009531,1401.9760217464425
6799.072572010675,661.2618452547362,231.98444774598718,0.01490964786182913,5.308402226101882,725.2199612519886
17548.166775678226,511.53657300968206,93.63952984950178,0.007991751096932228,1.575298406436479,973.8779629329842
17515.913041926055,1003.8063360125174,299.8671250614319,0.010973554635951352,1.9979416905567178,716.7705580789436
14664.025568720846,2755.1853573219796,219.0384867592869,0.007981332345208455,1.5749307226376374,2345.000773739652
200.80298540647036,299.25599540197084,80.10613748495052,0.004808748397640053,0.3795398670357225,1159.5815502584974
6638.214057640107,1062.473676108125,170.74597749527723,0.007820814934368604,1.0115166066177859,2774.6086532668855
9769.733253299783,1016.0188155775426,195.6750253713153,0.007960912522804177,2.97802919194287,879.2016771119438
6847.821951616195,5209.956541029019,270.46374176979197,0.008139402013140442,1.7164987015166406,2255.2509381632176
2111.2275593458335,520.910718902521,51.55345485226418,0.004001973012839751,3.140480971261723,418.8475916223014
6917.893942228558,1016.8801039441375,100.38448509203639,0.010951238969530309,2.9871937741681385,1574.0334627646457
17649.774951758758,5390.372296176343,335.26803537837645,0.010034023770988268,4.935577104310544,1208.2740574729617
17494.13302895191,1518.517272195784,301.2316573437209,0.015126296869694857,6.0739649859564775,611.4939352114625
2701.463914617709,317.77430111181735,53.15301903092277,0.009982720755442117,2.443347769989061,763.718221682792
7955.381046983633,959.6794654554304,125.38477725358929,0.00998824967859293,1.0124929914633456,2921.0559961685817
6477.132031584569,1102.3198904024441,265.37420972191575,0.015127757510320392,4.044742428860528,902.4177544277127
19855.340903690194,4941.460504010392,158.0646417092562,0.0059176400446950056,3.9756890377704206,2129.874761036306
5867.8067673071255,4935.176614053836,97.63285627860706,0.005774806020561916,4.008852293570007,2214.7966369173787
7084.869345857355,1767.5882882907283,83.28098155499089,0.0059903008202092925,1.0002182116642526,3396.702804147377
9852.962371201678,1984.689616865537,248.2213987649938,0.007674729189109524,6.013472464128735,525.5631735491037
6996.645086517592,686.6345419210921,281.15544305100434,0.010792230973545165,0.8617670412745988,2359.6232232080606
12316.885108144488,1596.8906164015204,245.42747456657932,0.014214595527131347,1.0076453478618657,2645.4618739142684
11784.626251997684,999.7957174527853,239.50266031353908,0.010600514163770447,3.011121759938569,828.7097702527491
11613.144649965805,1781.3606756829201,219.9640176918023,0.00998275748724202,4.827088085339934,818.6839931642717
6719.613802726597,2001.5716212976101,199.64398836774654,0.007889124545162407,0.9993859196329795,3095.9387621853193
1634.3775347161752,887.9252148263218,45.25455291854273,0.013122826614841208,1.7601584332454743,2435.8901739275784
7690.615376314997,1561.5052794026044,271.88883452194744,0.008248576101596983,0.7901662854132754,2449.394716840138
1998.2817592079089,825.6300895027706,41.81214468870607,0.012959899576329805,1.4820764863330322,2919.478814190126
108.40209055705127,100.4040571929177,31.846460451213858,0.008117240223801782,0.5986517229349461,614.0171567666442
13827.230778250372,996.262831888421,328.92575790312645,0.007924065220433681,3.0378217327202037,463.61684836827476
17716.568156765665,2026.07430319168,283.21066693181615,0.010718527275768133,1.0046742150196963,2195.836228724185
7747.660084733159,1008.4795059632478,278.234218307565,0.00796537185962556,1.591106642890586,1310.6166712417737
296.45294326523225,397.5229537799823,38.80799827711701,0.012141357437390048,1.4232687342902468,1511.7218811967177
192.12050260866656,292.9240843467501,91.3506523865014,0.009233760861843078,1.2161178474177634,841.3315981468123
9718.647762709868,1006.5224943819336,206.6596193648013,0.00803991805693556,2.9894351036136033,832.6675014140457
13809.123403225098,4049.96936392645,323.45588584905863,0.008158387795322046,4.051615253958279,831.2564102875544
15621.110005346729,1534.5061828163327,215.02297485029464,0.005762659764457393,1.0011464482965928,1774.758195391719
6920.032480390106,2019.0878893435224,255.2968197142947,0.009218043389356409,2.990154974519157,1307.9152604075082
12724.960899899012,1619.557729767933,176.41178281239584,0.007951592104506756,2.2231310592155755,1422.3575108765895
9882.883001417147,1597.2599696235993,298.5089252912346,0.01090085414092168,6.020085085372109,398.4853302535686
9754.35707491803,1027.4626350529745,259.433440628092,0.015138799923854987,5.9182544924744604,605.6240875020001
7867.3355383223125,992.8682576534328,125.02733445605888,0.008162635336838692,0.7701362309513913,2950.840161624893
