m,m.1,kPa,kg m-2s-1,Ã‚Â°C,kW m-2
0.010101838314225727,2.956389561345206,11657.027694195245,698.6056124518891,222.19472129917364,694.3400708155554
0.009917775556793686,3.0431615071808022,17500.34854044036,791.6099193806239,248.56582717282748,582.1904485265242
0.010084527872520729,3.0576477526459516,11720.119713072749,5639.500492658283,216.81180136198938,2865.422652572299
0.00986345399815355,1.9832977027398664,16012.724152999175,5736.552649640041,334.30389166919645,2023.9796242087466
0.009907130424396353,2.9723552614402364,9837.018456525697,4227.886876302567,209.74062318215576,2084.1719579417695
0.009904400695246542,2.0093944127481924,11821.07800848944,2166.6533010689236,212.18742718859238,1846.913287713068
0.009884425689091054,3.0043038543543847,16007.1944774885,1747.9029339699673,243.83495260894372,1113.6237148412267
0.01014499119421769,2.031899869634055,14085.597508362562,1498.3702593308253,326.61989854561983,775.3165095087002
0.010099805453314754,2.013087599818756,17920.87718516075,1534.3313262435777,145.13959214913623,2023.9858564238864
0.009887202236063219,3.00941182356503,11945.497039094336,2920.29413527939,295.2425893031315,904.901747436749
0.010061584983049095,2.009579985974414,13577.52780166346,1582.9505989848149,193.77344590535947,1705.7962128096046
0.009931438666032225,3.003944814658888,19638.145893467317,1248.0775226916808,259.839455435449,804.4198505686612
0.010006250164714054,1.014180517420242,15527.339557090529,1149.7980059649572,116.3939947635529,3189.045372179621
0.010024465249912113,5.02331209272244,17492.339326731904,1876.1762584836772,253.21876606683247,773.5418448238182
0.00994147764112668,2.9866130846924204,19494.24721343454,3470.515522167217,265.8280274532957,1901.054863113721
0.010104888442778175,4.97131776246066,11796.14046598881,4780.343442609502,304.88338180213043,1159.7777920052433
0.010020312273458638,2.012687817333693,11684.938576354647,905.3293112911203,194.3969973133801,1288.5422406022392
0.00995317632823684,1.0014239492957595,13919.627754548466,458.3569272957767,94.23655318929171,1749.3405086037876
0.010040805562902013,1.986687569877266,13854.984815240012,731.7574001431356,199.5163828347303,1025.584359699515
0.01003221893567089,2.981541811467949,11932.659230905801,4425.660715388964,298.2631664543419,1331.2833153084125
0.010042690691051388,2.0033204372991076,13777.115946100357,447.7799763597621,177.06213616687154,798.5864583042325
0.00998491682872505,2.9360168634914077,9889.58987451481,480.61470839952113,204.43963176797877,637.6989606507694
0.009962007483880032,1.9851807848972567,9687.464078552455,1331.10625167351,195.81903038569587,1734.405788356981
0.009854210340943765,1.0128054018232477,9672.160625347147,1014.2660038311642,122.89808023960833,2976.0128908296733
0.009902196270413962,4.90304001316574,15617.291682517141,4155.319021840494,331.043724590937,985.397835611879
0.00986309607206051,1.9850230364282981,15570.742791695171,403.4892017083365,132.60504918216597,733.7104518450841
0.010132300157017441,1.9834503735102074,13703.382723554612,2104.5964559314853,116.32250444492557,2765.6562363835637
0.010071516810092388,0.9952856351365577,13746.132590549068,1411.9584087454243,121.29787189973348,3510.9153710863075
0.01000312616309446,3.0210823508733275,13698.26726900011,5587.108246950154,228.43619297232985,2975.679750342174
0.010066124814177254,3.0422941136201387,13702.200390463344,549.5578354505082,315.77636876789444,376.0766608421665
0.009937013355716492,2.9979086406236504,11968.18584389088,2261.98966414369,221.42112787891134,1344.4470560770724
0.009905304571111516,2.0467774338859983,15732.5107545825,1370.599784440785,131.9736679292911,1872.1915030442851
0.009703239953052802,2.012330845977296,9824.27236981908,1141.926908953792,199.10785323442093,1600.780163016001
0.010128677826100408,4.96312235762921,11856.731041381248,4034.429066355583,223.31766764554516,1385.3220956560674
0.009913845120719644,5.005187712076998,15788.93631060773,3506.5901539486345,246.63514486923754,1400.238616112411
0.009856028963075412,3.018530385159488,19948.46413105954,2502.7692731145403,266.24696396648477,1426.60910465502
0.009995020964290852,4.9546626615520575,11984.287850882065,6181.013763983493,222.1925912773058,2081.1695938688576
0.010079398091611014,3.0674722763070794,9958.901767629613,3331.3244668344782,282.3204895445431,1262.418813286905
0.010170569940335838,5.025800122963721,9887.867040436126,1041.093494141841,205.08455099386117,644.5324531400014
0.00991991585069133,4.924667035298176,13614.147005130017,2374.2466276823934,234.77209635601236,888.2287932936088
0.009957834432562908,4.93958076551944,10012.554551271282,586.212397583351,209.00657114116075,477.2852260065761
0.010015945859371583,5.039194783598998,13760.83461010183,1173.4142829566304,232.07443210866566,564.4392526472701
0.009869319684798794,1.001563431704337,15479.124515861526,910.4312712286442,120.51696521749537,2711.453866664026
0.010048788946461037,1.9889023893286482,11716.062928401769,540.0803089792482,102.74690614302574,1194.3143478230952
0.010022162392605326,4.90680999849044,16064.720363621374,1932.359026365305,251.40501741945323,787.4589558350585
0.009952050836278202,4.8408666110155245,15574.93916201964,511.10467151318323,247.5735530174463,300.3338517533721
0.01003397001820508,4.915312062722177,13573.774465637887,1734.2922836419893,316.5806632502388,458.3926301172957
0.009913286677068771,1.9660151853385606,13644.74013731892,1031.8968308262185,118.0253906441067,1614.165539335573
0.00987443386334136,1.0006371791747035,9678.946854514821,1368.054075857054,115.85717572679944,3632.8745991662067
0.010089152679547674,0.9802540752128219,15794.144920475846,660.5077276123353,106.64531130022583,2180.0135141481214
0.009939021742289325,3.065207492602804,17937.13577897724,1368.4818233286499,338.7006959026994,486.98649366884706
0.009959109680921318,4.934727729372518,9932.88349404303,1875.411328960391,289.7374689675339,586.6674258733025
0.00998001023146509,1.9857886186524147,13848.914278705137,462.748269304856,97.47146221973975,989.8377108134301
0.010059576843385563,4.974978871744092,17790.272603253732,5935.068028802619,257.62777879327484,2196.8154832085324
0.009919444098400064,1.016215106187991,9811.019736820122,1240.8812024509427,113.96673680131255,3468.01102305823
0.010025761270726557,1.0024476579155255,13911.834880443997,1349.6104202116494,191.0579074807574,2542.242291985569
0.00991519235353555,0.9854747480000863,15707.830978504333,1208.1119980768126,199.34345929075687,2236.5037781358433
0.010058758118817068,2.952517444135582,17738.886141476374,358.5445239484136,252.7423414967134,326.6269657014246
0.009918175331510074,4.9623479859144854,13700.996715325104,1223.42102222512,317.70604915589047,360.6217627900776
0.010028561085117734,2.004876523849983,19596.881206708982,375.3044581818889,182.58938653201886,545.742827630099
0.009915884322401017,1.005788391326879,11970.878308543655,994.8479011785844,121.56370531683115,2857.521921130746
0.010061673794440486,1.9901989625232743,11705.289626405616,670.5133500491194,100.3394255451141,1302.4199028560415
0.010107706637531062,4.947902171836853,11700.589653943127,6673.269606196206,298.12516049814406,1472.0745741339408
0.009986542400496776,1.0144958518423957,13560.861432574375,1450.7698739836771,123.93042550444962,3387.1492753521916
0.010082578893473058,3.0026614955462896,13795.96504179599,4675.39964442378,239.32060601466887,2435.9621662370164
0.010019855778398973,1.9758389438987185,15333.38841212329,1166.128754177522,133.2470195771186,1632.573190680083
0.009956468446819603,0.9983103449389276,9561.176097294616,2350.0726844830947,137.18702058386262,4456.518001933974
0.009817757773429955,4.9709083824225955,11837.500461587566,493.83507771845564,224.39883913927196,337.2950051693788
0.010154566112637922,3.021440848017011,17551.452515581026,965.5697521532205,350.50343924967194,387.7658297906094
0.01008207010499313,4.914619478987647,9866.134482713629,530.6565901102007,208.22968538688673,450.32680853780204
0.009869765675307824,0.9955609363917601,9801.389485752792,2145.3671523537278,134.33826769620188,4296.904422722394
0.009970734421528474,2.9794024271045725,15740.740244586703,4790.367912328948,242.03380925181082,2726.1688628763523
0.010007074170006621,4.948502998444167,13614.875375684112,3900.385538477275,313.00497821589664,905.0160443483948
0.010018398350757688,1.0091532621599995,13773.57233930277,574.2643021752682,97.17427932969962,1945.402897231359
0.009982158463617564,1.9702453574555958,13879.7077368802,1832.39999893904,123.44242100933414,2389.715420152108
0.010004101607464415,5.065936765743705,11830.270807501753,650.5248655895496,302.18508539324705,269.4143252579868
0.009898673411880887,5.042780971218645,20014.124875451915,1890.333238191715,349.4753347332233,432.66748599639806
0.009968109180476492,5.0749094372485235,13626.56758793206,675.134829976843,232.12684914799223,396.05352791468414
0.010181618447756264,2.0038600539928506,18075.93210853759,4330.532124242861,342.80129393459003,1688.1058374272152
0.009920354783805305,0.998534174372307,13886.229514903858,363.30718465478014,101.4925134059862,1447.0899915395705
0.009971549067474026,4.931883204578316,9783.843690002639,4271.857583562009,290.6566417475241,1127.351256439222
0.009999497754377541,4.933728095000516,15785.990197019402,4804.665715562705,251.23276489456688,1831.2877691379495
0.010120690186428048,4.965393843449046,17478.941984270157,1335.6561481007143,255.46811489663136,560.1293920691211
0.010177016947984023,2.9666506057753037,11952.532105760922,4581.79207929674,225.357637192617,2359.743777623208
0.009987628359345403,1.9652327065531874,11838.173466845072,798.019369365188,186.61818832775987,1204.6851763911086
0.010067100299501053,4.882532198239754,13760.494444601116,1363.2318349997881,234.3535760310897,623.9036760829368
0.010065262662738038,3.058520290378139,15585.946975258648,642.9391162412697,238.7958280317274,553.2938305870869
0.010201504933333706,2.010541202837696,13637.403112496018,913.9757610507413,323.0069238128244,631.5499030769269
0.009907238789960861,1.0104748142582667,13651.379212696826,317.6203849479619,93.27221116603918,1389.9192403132456
0.010052814038370024,1.0013395498896873,9844.077796088848,1841.5991545107524,135.00908667431113,3956.341976766483
0.009803922228256929,1.9813379829342115,11849.369277212845,4117.401401426432,312.0418117152305,1446.4858661421893
0.010154338744888618,5.025036791281742,15635.474472803367,2889.882135917989,326.84667007453,675.1892437649282
0.009989094663777334,4.912805383272002,19654.651275862263,1679.3784934933292,347.6086393946757,387.23606274347327
0.010013484092536188,2.9637303702984785,17468.830943417284,873.5415068756563,253.31613209219626,628.4934834454408
0.010041827248192664,2.967809032889317,15605.436507946622,6926.748029015935,242.22447150997178,3476.071865953323
0.010114291347018679,4.955800055431391,11505.387883310605,801.5311002784669,305.1046526101725,295.24461497247194
0.009974070346071378,3.0236386873521814,9838.736818662492,6572.687386316949,214.8376420729717,2952.6018074412696
0.010094078365126092,3.013109755132126,13955.175233754058,1326.3272245410067,234.75758761860178,925.8462955003796
0.010064744836161465,1.9891488776312518,17701.3764530027,3542.447079327614,347.02998886439366,1394.499112564605
0.01006637814468535,3.025840770355663,19465.312846117897,1056.0589890762164,268.803457546037,687.3501737017195
0.01027556499316015,2.003786230850951,17844.75870432235,1378.0282319727182,147.9699687172504,1778.4566954598279
0.009954096038664132,0.9982195345868778,15295.015686073757,1329.2384594769173,124.22085054056284,3232.51474742708
0.009920500854651506,3.0332421046475466,19969.425207574488,5546.70799417647,269.5217111204599,2689.321663864732
0.009960766238854382,2.9839835873558114,17332.030343750204,513.4418823774287,250.7911997033761,439.43534260867006
0.010055036803829765,4.927505215882445,19551.67747340953,5810.0545469624385,266.218069262909,1967.2299262889017
0.009990739833075421,2.978686167700068,19620.37061695553,1140.3922986301234,345.0198398703225,426.0453573633943
0.009931086392195667,4.89937369111969,19866.878046874284,1828.6973370182636,262.13695551034556,768.7816604318692
0.009976370979867005,1.0266110132902038,13599.135395492554,368.5516094602282,96.52005007992388,1498.270806330872
0.010159339606212086,3.02043031863701,13440.042302951797,4712.819781766062,321.9701790131349,1480.1896441646309
0.01012525649739812,2.0063535801416337,11821.75959469419,2349.9445913471004,134.21724810869623,2764.0151061577153
0.010153257547572304,4.87810869862764,11720.828566768037,1080.9080240959618,305.61296480519866,339.9867949693166
0.010244132078729113,3.0166428822962708,9694.826907918,4557.418856119674,287.954981987174,1477.37110326049
0.009867176829323079,1.9867341820578837,11706.8558546552,479.53597009243134,312.5319346478806,544.7439679326375
0.009973472432467703,1.987313680282981,13845.471841015627,1522.4237410096932,111.35206317476205,2152.3314223840052
0.010054993277674085,2.99450730224279,13661.504512990323,1872.959448192688,247.3354002068814,1058.0735738495298
0.009982825874021667,1.9921413214114436,13714.848407061561,6728.483680939535,325.05881855204245,2350.433946769822
0.009808343595503779,2.9861903077943963,17541.95812426765,5874.908836787804,340.47743455617746,1935.6659881777775
0.010015752428020644,2.9836301408503956,13638.993445893866,6229.094336850632,234.71512922839023,3375.8759842538975
0.009842091479489612,3.0159863666809947,13447.325083941443,1035.8111760804982,315.00382522437656,530.7844446945663
0.010001084500639185,4.981640434607224,15730.457529491978,534.1587907847161,329.09389796014455,199.17936064697778
0.009968989069636138,1.9898189206473598,11604.340536348182,2446.953615863004,135.85673427737987,2881.827139460133
0.009851026277116162,2.0255928563991055,9872.511336500826,2846.679781904486,221.93629812082258,2131.3010247548227
0.010009516604496903,1.9958296644586446,13777.043983331121,2497.7333725223125,127.56859728532535,3127.378714720442
0.010032915856626214,2.98986223906012,13711.349580189744,1512.6524609836047,320.28660632866814,587.4498895070758
0.010109224551749953,3.012451878803117,15604.65119605187,3356.469098978929,240.79766822773018,2009.9760955331703
0.009816853352918474,2.0062565394389678,17757.694662979993,538.5484582905644,161.53883488360867,826.7020188945143
0.009911142358865734,1.0026740130448126,9787.14960074164,677.3533458596349,117.86477959443495,2365.224806819566
0.009987731696086122,2.0087686623671814,13644.478278649989,370.63594337569043,167.50844486434403,730.6031892546189
0.010064907484558697,4.934317401294673,19413.415180194595,5144.597258944734,266.45074082305484,1828.072399872869
0.010107432055582847,1.0071820750030829,17456.578553526586,372.653969815614,95.31616323363866,1489.6484829802812
0.010127085306799488,1.9845215510436172,15656.031675376642,1316.3652476189677,129.41848313301827,1776.6537896584905
0.009904432033350634,5.017593691358405,15563.12723553028,923.2243892227194,328.8057291793609,277.3284510737679
0.010070235466680538,3.071816723003686,15742.965706307818,4505.624790911642,249.31007241707607,2468.6984393029597
0.009804109232402313,2.007898424024116,19809.821405048366,589.2855311596076,175.51363143997233,757.8832963316978
0.00997108158347537,2.929593286807375,11774.203513221197,2766.317724004938,222.91280185918336,1574.5782027313858
0.00997939752604287,1.975420522402317,11817.59486968266,1105.7690694774963,111.47003045401273,1753.6388728828763
0.009717609999047305,5.0073627821692686,19492.1018665267,1159.384064873546,272.0438993225894,498.2829965144154
0.01021564707312464,1.0141330677978329,15677.950780447583,1428.6994480755816,207.48402665732192,2454.5281935798776
0.010167259696883145,4.967734344368768,17860.556425763996,1154.8069383508646,334.29041937712856,303.5887595317184
0.009978032727262642,2.001997214417739,15632.53501770248,2203.711963527571,143.97035906247672,2672.8798556191055
0.009790047392135917,4.9637168939128635,9845.771912330592,4477.924475599034,209.38733616165973,1557.5168080092349
0.009975036808975515,2.942832738625506,11874.199358899714,7124.458732124234,226.30809238749904,3320.521446377761
0.00984957466066512,3.021427382139328,11940.85065789586,371.50224804126594,302.7516164222044,366.9044281055082
0.00997222858690747,3.061614255387877,13926.71911800469,791.1502352842697,313.15872892453274,478.03362116675737
0.009926230948952341,1.007721795013898,13731.684505716445,2004.2150315871513,197.1422214681796,3250.6458720797764
0.010041721854710478,2.012244542960427,9775.987120773829,525.8788943668719,95.23577733749957,1234.88278699375
0.010011276453777926,3.0110271509303606,9830.81517642933,5520.68239410699,215.74635769746828,2528.062073241428
0.009790415029359574,1.9953958602816175,13905.988598762986,899.468994461405,109.5064087932887,1506.662531402328
0.010012623545961443,2.0144331317436106,11847.25750641564,2203.212776772743,127.83961330472552,2659.2813852198956
0.009924968461676564,1.986778303222867,13576.821027719148,1377.850020850379,108.78272788586428,1973.692042841375
0.010080608230243164,2.0026480667353073,15542.982882353088,367.614477510881,131.96741747303312,710.738427921158
0.009995744731022077,1.9761688877367858,13590.899252168538,1389.4246995079586,180.06675910984737,1657.0083055146793
0.010097840478385148,1.983794161500398,11883.539562966514,3148.007907575726,226.40159684231404,2273.403397455485
0.009857533912682119,1.99796751668024,17594.713361521048,1140.5086153882944,137.7589065894933,1543.4284421103857
0.009920003461463106,2.982846990064196,17673.80284492438,486.0756098631681,250.83463264497883,410.6999724548902
0.009977685776277419,4.892663771851685,17243.315906434887,1435.974896477809,339.8780928404102,345.6037984837944
0.010079692576222113,1.9788444265418093,11842.773339909367,2762.703646427107,140.49740299476275,3073.5664066089603
0.010037659831060397,4.948426102893326,13690.071683952303,3639.862902764366,234.54439286693594,1392.5426107652881
0.010077547111159426,2.9842518321548708,11787.39027841744,668.6029892113564,217.06439421324237,682.3124620249253
0.009960258494250718,2.0325849556313815,9599.14044606624,501.9944905898612,173.24778201626665,1005.1945811269115
0.010186431065839854,1.995105942723519,17717.580355987382,717.5468204156973,141.23365356427013,1089.630058626076
0.009884373048261726,2.9805498642498303,11886.739218640636,4895.5613044608635,302.9336783069926,1467.4587037983597
0.009780154992603101,2.0273122733573476,17434.122878763934,395.4562872030916,164.83596997899372,654.5803735448426
0.010201403396815583,4.998498435932698,17905.903936586765,1105.8536308724972,340.1666745505323,266.3935296485432
0.009983084980982066,2.9556382357093613,11810.80753029459,1397.254349863044,222.69818910489658,1044.6499411594127
0.009877216331403567,5.0456727462251925,13740.160227469012,5471.915681720025,320.0743625205507,1254.068301104961
0.009971146091177389,2.0165379376764494,11749.492533207693,1997.4934824536238,209.67268779973318,1813.7171720676142
0.009797427663850507,2.9756944136873162,11543.170329960958,3175.2131203173576,222.5809714448259,1724.7238368654903
0.010065418272173554,0.993195768821055,9910.51005969908,1489.5661241072112,115.15602508909839,3932.0232645977553
0.01001162601489874,2.0088752172975077,11511.307141222847,1374.1174845010205,116.87166220479138,2002.5560981218237
0.009888795671373804,3.0423609722032574,15755.638151356565,5305.012252011789,238.0301239722845,2966.0751275855673
0.009812317706766919,2.9696762022408043,9827.831664309031,862.4210312097016,286.5710564267341,644.6809418765374
0.00996275368713545,2.991803278038117,19533.77536050584,1519.5698854888499,349.4764266470443,580.5042118139431
0.010084637020938968,5.008218783658606,15739.520390496395,1349.2449095113323,325.9507445823713,344.3033087699846
0.010094263649194133,0.9999312766145593,13835.230465249595,496.35211296336746,96.17904921838552,1864.6851617580014
0.010179588938855129,1.991372824625947,11511.93611231979,3151.2240657211432,225.3377101893543,2399.370164502841
0.009903058138233653,2.0124159707882936,11728.351986376027,4105.869875614897,231.8156244907729,2808.416888009535
0.009963310057510884,1.0033113161782823,13804.89418579531,442.3615940399805,103.81266219958268,1674.0664928740166
0.009938609222759152,4.943706156506513,11888.799974058516,4131.517393517853,302.8584689484286,1026.4212159560554
0.0101117010190979,3.0549948481835125,15624.888018164651,2934.1051430300404,241.8720506012953,1679.3059916272498
0.009836854490161457,1.9912994252262795,11884.772493584847,713.142747389924,99.61917969943063,1382.4462776236785
0.009993166745613766,2.009411903875557,11758.086943694592,2195.295081243238,128.90851765878472,2667.8613613468838
0.009899654278167231,2.981666969620555,13593.656623606334,3209.531219760202,312.88168075425773,1064.4776079904868
0.009998209480912122,0.9983204176112305,15788.837039274069,947.2141585381372,117.38910951101639,2817.6218354360926
0.009968168466284115,1.9664438466847107,19984.077103922933,857.3122039608328,171.47545852191473,1029.746340841716
0.00997165099348101,3.028143502990021,11743.653643334392,634.929068209201,300.89037591156415,438.69684042193853
0.009914297762261121,1.9942321005825727,9655.30193209211,3265.43566473023,215.8437832235384,2411.4662432892105
0.010036507096755638,4.885467604926103,19596.64823122167,559.1754455464733,264.55035142663746,258.63113466863996
0.00994099819809365,0.9944631149047999,11721.833573194222,596.1589567455916,103.81561805061878,2230.4547905198096
0.010194940086756121,2.9943063747370466,17497.24512649925,1805.261397643905,261.011737707916,1104.51869309292
0.010019133898553934,3.0372827920149263,9793.804148012347,1072.9260311588637,201.46055149051946,1011.1697735663594
0.009990661462516055,1.006549474247324,15425.80291085407,773.4829719428291,111.33981622239584,2464.589479916494
0.009950432540773595,1.9939277669091922,15833.209518967446,524.6468688227119,197.69267133461113,767.0087930101363
0.010077183574582241,2.013825927928375,17768.88804229284,2346.754519924855,148.35152387569946,2798.3626653385018
0.010032100859263827,0.9970383052444809,9784.800324123195,1032.0040434642378,109.16359335275638,3197.4031140480265
0.010068215559406499,1.9722964038301838,9989.98035805436,1949.170061471734,142.50965627782293,2391.42335765646
0.010008785354936413,4.88613935468504,15698.46671741068,1492.411765399446,244.620902857886,620.6774806238623
0.010021027160352101,2.0179861209356074,15377.538904604204,928.1876482097869,190.3350573589355,1201.5166651267305
0.009939825032170432,5.007074451307972,15569.835500833355,688.031379423585,321.5002387087751,254.17973810920145
0.010003366148969938,4.997196829381396,17838.151963645196,392.50164862503703,257.6216236983539,229.58565229761655
0.01007325807365463,5.024741301865813,19874.649359168023,738.0466035741892,269.702052329287,322.5162160591951
0.00998404354205944,1.0005537498946542,15534.73909608376,428.6473509009525,98.27979667655052,1624.2733327084181
0.010121277687630027,1.9798258787665595,13534.753788619257,3807.5505953908364,326.6886147764781,1405.194140526538
0.010195050596886001,2.9662007471621643,9663.192270974168,563.8630540989035,207.00557923143973,735.7680868748095
0.009911800828733665,4.9684303939368455,13518.322184053148,3024.121877759373,231.36678042511417,1135.6136914261238
0.010048147941030967,5.01288196190163,15783.629101402477,835.2281419438498,248.38012973976802,417.6553867756336
0.009971404066232955,3.0426667608502536,13678.327580526175,383.16849235745195,232.43284210343467,404.678829462047
0.010054338532613163,0.9957353914702383,13981.631933781046,413.5075755793557,107.14653142411831,1592.7616229854111
0.009870450740731247,1.0185610170831485,13758.145789261676,1244.6220610002877,206.242935665649,2252.554647574949
0.00999745493759675,5.003865293785464,15819.06977801892,1611.3643661810788,322.49391316285386,390.6965299744587
0.009892414879053374,4.885818897510932,17755.095445066672,4620.791390113576,254.88696420562707,1805.6089412615145
0.009995304394527102,3.008732729359134,19420.311616635445,1474.0703046618419,346.78792245491803,547.5602570088149
0.00996800945273123,5.035887743962197,13833.481324137732,934.5100615507167,319.8944086089979,297.68660444953775
0.009944022670673042,4.966541050819286,15621.22628087478,1299.9290332565186,243.35334093614205,560.1236434860232
0.010116463104348465,2.019629980581327,15817.70040834506,927.7000649617333,186.16019567280568,1184.6376414897015
0.010119426532243713,1.9947933746887923,9709.336918587864,862.6234499027667,106.05046139885457,1675.569418525095
0.0100258597945616,2.0301879922611756,9682.479245667684,720.1891804956931,98.44792554851642,1480.9722851943172
0.010014127469967096,3.0438486294604177,15888.075682427672,576.287574078635,324.9953496080269,332.55494586661354
0.009995495955645323,2.010054066597743,19485.464257151456,1043.465737990707,169.95160395512954,1149.0728490594934
0.01016080241122944,1.9984307166088093,15488.414150580304,1635.5874345550205,143.38247615155774,2061.494289200621
0.009943890095106133,2.9708663143551486,13553.49161506158,2645.696450036795,314.8794464150691,836.1604182728989
0.01011861073498763,5.002863943935836,9882.14264112155,690.191118697428,207.28512529157152,534.4524612831112
0.01009717168874468,3.0303512305159006,9749.341195140605,2043.7308453945984,204.28987035582813,1474.6009859022297
0.010070933203843236,2.0317814318553467,11890.183174911297,2000.9657628311904,128.48885081941134,2548.6095114409045
0.009892347090216125,1.01195120753334,13855.43302420729,1878.1273521196624,202.00898928167646,2984.1096177389845
0.010048671945073206,2.035757554127627,13565.666569100407,623.5784233264228,98.05687369701391,1248.3875159020495
0.009983373041746244,2.9935703619217193,13708.931762811886,449.7519269306698,305.8317875239866,334.63026139317344
0.009934995885876817,3.0110633454558124,13782.208914976754,2177.042966124778,238.02039737762496,1258.786528088263
0.009964472884318993,1.9913663897107279,15848.792161493962,3625.93504765024,338.0916684984335,1379.1083363393723
0.010034505406998764,1.9709642002227186,13682.704414649384,325.51732321515715,98.45786833020958,768.3067580784846
0.009912707816532708,2.007883686900198,9730.026980942403,478.112958451117,103.70332032116283,1118.2337336767011
0.009944595827161689,3.040993438508327,11599.899206825407,407.644693974449,299.7723765955217,373.76661716625523
0.009919093616154288,3.0125180424035847,13410.907965009805,2760.195360182274,315.42104522371494,910.3694782023072
0.010071798063815494,3.013328007931029,16055.83971399573,2450.133381252172,319.79621555976047,902.4242379932183
0.009989586683388844,2.979677083472154,17274.90265948007,4186.431993097073,333.86433391745237,1424.7263843186613
0.010006158745004367,4.965629555779096,11640.481846833161,5902.176664365614,301.01144632515303,1401.2080058264041
0.010265245140264646,2.014355145340796,17472.0838845604,2104.7900226939223,150.48879652681072,2532.258908748575
0.010135254118850507,4.956590851276576,19791.491043554593,1410.4565391293536,266.4007095343941,604.3085664571518
0.010187997743739808,3.013365166209457,19492.989904966416,688.6839854351579,339.4006879337309,279.19542702959956
0.009954838096178358,1.9791532654503874,15392.975591094868,1455.9167269455431,142.61652529074794,1913.5990746831803
0.009987748947560476,2.0242064084892757,15475.820844503445,814.379359771399,198.49607860369838,1016.2369057577907
0.01008796890576984,3.0105378763779886,17652.350456315387,747.6224370451334,257.5602398855626,554.6562142019318
0.009795034433405403,3.057484698743549,17728.4093149297,2139.6334412085066,335.0499031285602,745.6563689757514
0.010140037312658492,2.9872214805214177,11839.636616991673,4530.840695468938,227.22897158118093,2267.914373561578
0.009864589918194026,2.972461999081452,19678.31918700068,1349.9877409738463,268.6038887395742,848.456075276769
0.009995325780413102,4.937758180944829,19361.292507810576,2110.79429247541,264.39135295874337,890.1251897420054
0.009880056006757105,2.9925719303928675,17486.040216676993,1228.5927650072392,257.6777888555935,779.3233375250875
0.01008577338082848,1.9943230260972906,15808.75862282725,1946.5920399448487,144.91705196189062,2443.6994153805376
0.009825345580554761,4.928395398583396,15962.60977085839,2154.8944693784238,245.9150316987917,887.401422642839
0.009912658259512477,4.967161176421954,14031.953747589167,728.7515293941467,314.01103231075365,252.8811544857356
0.01003821300175249,2.9708884937265467,11828.779406319753,513.0348178169068,213.93219434380538,582.3334071794955
0.009796550903727618,1.0043079329542497,13630.944299029983,1353.6651573019376,120.45075726417056,3317.71482633842
0.010042888049784735,2.0262064858831517,11663.962521720983,366.5302736287876,101.72677322884128,868.5344777468641
0.010057229393036654,1.999293721239387,9707.848311377837,595.7338474428592,174.36852733004113,1107.2303878084244
0.01006764076853912,2.9776971830818177,19679.396439981345,1789.3676496075423,262.1795824755392,1138.1943866406853
0.009977255394698514,4.924380650483974,13843.845593453345,605.8207509047185,235.79512956402078,361.89791241401053
