d,l,p,m,t,c
0.010749429228483981,1.9956338879424302,6005.7366838420485,1514.6895393909806,261.0017751087533,1798.9741580584716
0.008145122525940131,2.005365201188532,17797.29810684087,988.0795371352862,75.28112158611034,1384.0275432386084
0.008069246565674324,5.027148192726865,13731.802923499034,2037.9465784809279,329.33860703959346,388.08207637679175
0.0079889598394953,0.7697920362301396,14779.067543531422,1599.9738495016966,307.5139509383069,1382.5756996769553
0.010165135250353962,1.9899734438640548,16081.514359262252,2523.890029732032,154.57450690225582,3013.8284724421706
0.013026367194318642,1.9868722970300736,3012.942614278489,867.3087805423737,49.519773311010454,2467.402553562013
0.008101526968001038,2.0034577930902864,2006.972745800817,501.7242503954721,195.37367536016149,878.9583982759084
0.00589141774812005,3.958772912270074,13770.3341601043,3333.0843715699184,317.24684298251566,548.968382027851
0.008004914607534788,1.6382762229848953,17528.101859264458,3794.3507497356454,333.2801886188688,1716.1905699491049
0.010008566511273553,2.9721018839369036,4972.229470597773,507.47451949867957,121.07398602803043,922.0583960036375
0.010106831405937045,0.9948906308979677,16035.52109773906,1166.6866260269064,120.73500783673892,3063.254176013503
0.009126939974988278,3.615520712737595,6877.851067377496,4162.821173311172,230.42228206663083,1718.8286286411726
0.009936993226458428,2.0283924221248237,13891.83086875439,892.4405248451739,112.13300623343122,1481.431871332272
0.015162711641273703,5.958219679983972,14669.097031043964,1435.4307161443523,280.9236027218768,575.1334742474862
0.007877216505260107,1.3888384251744983,2961.774244721421,3999.776778921934,154.95743166697147,3760.019238598237
0.008014840474626512,2.0288219273367893,11688.197727168968,3333.9376381798716,262.30869351256666,1584.2658353895245
0.007876040151967512,1.5939116452789357,14945.849959517918,3223.2215802176,245.68428532375236,2317.850130573857
0.009879307201210706,1.0582811470422653,2677.5117336873695,201.283475580741,100.03675938850397,1023.7244226665041
0.008047953356423075,3.5530548815879697,7970.752930828457,991.3446582348786,127.8197930555577,975.2096674495748
0.007731134580612536,3.0251434143224443,9978.604444620165,2000.3864316431814,63.69087559661122,1901.7295426101055
0.006332127308562408,0.9180422419680694,10340.851168147761,3576.6522305585804,114.92570735909132,5472.682421568925
0.00793894433132086,5.972233107067213,5051.141952131194,1514.8782491810002,165.98625046350108,733.8537221900581
0.008221010515342797,1.5595465365698433,7805.598398102428,3168.954410197955,224.3527080327448,2338.846728915533
0.00996415707006245,5.0322487029520175,6954.67925698831,4389.269854631049,185.00085868959195,1875.8844420986
0.010069015371752086,2.9603204533424234,14049.687640275793,2123.457116698349,315.57715546402113,731.1689843254541
0.003931420948693331,2.065033663863485,2017.8956485061833,1911.2272044621236,53.728087349828286,1449.3037303836616
0.007851522897351882,5.9545698544012975,9615.67757948998,1948.8675206642597,227.886919816118,573.9858697940838
0.0135332445120489,3.662373329258614,17443.03210177486,2071.234360257882,349.0478990289955,693.400055960688
0.007906234904618574,0.785064970224633,7688.253643963908,988.6379070929896,176.07141455472095,2730.212041804032
0.008037181262941428,1.577626498761903,17282.33504727167,1589.6316813802728,201.85368667148592,1701.4953284317908
0.008026016138500075,1.7896624407286603,3007.593728398446,2000.2526586836448,195.74696789102083,2042.1118619914132
0.0077528586203256715,6.958201652733959,17457.599080960397,1510.8609075399881,56.6602111505073,726.6935744969473
0.009965253115908172,1.5151877154631028,695.0205252277656,694.6902494820221,88.42481498898715,1537.4586794056977
0.009983795528486708,5.006290498595535,14015.569966193285,2236.8402235673566,315.99043071365156,510.458389640954
0.007600452397515293,2.640885646893048,14643.376580570779,2694.007906033802,181.60335736506954,1919.1979296636564
0.007824129513231524,1.6816079450817563,17787.56255542003,4059.836346837556,332.8569952077814,1726.0621937266667
0.013288171420877373,3.5627018247152975,13914.339792077806,2027.6134527471563,303.76352701752165,792.2322664470913
0.005893137785392251,3.953187094699494,15444.531192506509,1498.7708902982267,260.56457362921407,463.6789789587732
0.009931624261694728,2.982514522740924,17616.17748694202,5444.211929369427,264.69753417477557,2921.935662438898
0.007966458245155574,4.937984541742635,17596.891730831634,2655.9992997145555,331.6215783322975,559.1193958476129
0.008106349911674054,1.5902138221901652,9714.076756609411,1619.125173673669,291.72743844809935,1292.113075205477
0.007752310032707834,6.061161838369645,17504.56370138448,3911.865296749842,201.89021529123076,1439.8920185403306
0.010726086969029174,0.9908428983628029,13818.371921532482,1012.8832337039073,277.08093783450033,1426.0829354205782
0.009939987064873085,2.925830473293105,6960.26264565605,3077.9652741564746,266.28810972584336,1525.0417072501227
0.01341783212069463,3.6371596343750356,18077.243982171563,2035.4460920364418,349.16795255516627,687.3724582903573
0.013124386538240832,2.4724422573611604,1466.1444252595386,352.6038657942584,31.284998796623377,1019.1614348496963
0.012847229437058984,1.9251835832725133,6932.865185452925,3774.6245892569527,272.51011724266164,2012.9293480671208
0.008034286341246451,1.6034839277726967,14721.090417102689,4010.495053321386,318.95970725852413,1577.5272662821633
0.009902868077997581,1.235751389462876,2869.4296629212527,100.12958432329346,37.8781923762867,502.50716594378133
0.006081764496559063,0.9967326574518783,1129.3662075904388,2618.5043227109377,75.31821141080727,4354.275966724336
0.00800017548292817,0.7739317677308613,7899.645139595037,2219.923625660295,223.89313046834974,3137.7465093212113
0.007931459891949147,3.6790031958707257,14007.21019150571,1522.5488790084407,237.51539116987732,730.6168616852419
0.0058101066950976,3.9774728984637995,19290.582319650573,3332.298586217011,320.973185572846,742.9841943635175
0.007803507244525151,2.9297832131189443,17714.451804169665,999.6896091009972,141.8035927527206,851.0265130452075
0.008080096672842664,1.966947157375968,4875.996250453692,1551.9648741174185,227.10207245500385,1713.1458521223742
0.00802873980740564,6.055930324049905,14001.887072711714,3039.786182623641,322.1330705710322,442.0323348223032
0.009265090420958421,3.0796035082251385,7164.680611420753,4108.7252353433505,245.82726174048426,1849.0025146042253
0.009959202798654166,4.881624383364632,17665.897885567836,1469.7972393518553,253.70083432687542,599.0692472988092
0.008060750078295485,2.9867794125998777,15560.081307088689,2025.6673569645443,319.8842251645753,627.9976284648744
0.00576823221202425,1.0015790596085734,14700.430787874307,1485.6540321152152,300.7923251781907,1097.8983183071991
0.008008992711876264,1.0084182226681928,6846.494103476526,992.3408491906904,176.65871250529145,2731.774350379368
0.007966723390203335,0.9828850032454176,17682.19931570954,1009.3742903254673,118.46051436789503,2057.2787302648735
0.007901829562696677,5.8944114730600985,17431.309597857176,2031.3679507180263,272.8455362601258,517.8060961113227
0.008229383625442978,5.978413775923192,13760.560779447176,1000.490839945587,200.50143840580293,403.15979436768714
0.005959833980960659,0.29894741377826173,100.47792218725077,25.650075574374174,10.481296816803482,281.97242032255554
0.008044351684886555,3.527412700347944,12808.826853638124,2050.285521270383,186.71696903707286,1088.1635892821932
0.007974182524685694,1.9890181981850537,16023.956467673072,511.15465327920674,334.4183838058597,365.95859070877833
0.00602663665862769,1.0065830786937904,1134.2403881479145,2513.884886758665,73.1814422263642,4162.870909657142
0.007936186193967777,0.9835553521446919,13752.956836116471,2015.9773806039934,106.0914717132411,3932.4184972779835
0.00967491522000201,1.4929992922075996,7896.230752816791,287.09496545807554,94.09003902416462,1030.68636923178
0.0120073316608448,0.9995671677538102,919.4022732090041,98.55650739089127,86.60856898645204,594.028481748008
0.006130472028590158,0.989006498534355,3010.1599137726494,571.5596958466909,48.37294131435359,1944.4254384204944
0.01006178985542618,0.9971354356243113,3073.392745331728,159.09206845348766,31.56177027024881,992.076048995184
0.006069287149785249,0.7939505921983067,9856.892147770064,3232.3444357047388,213.5927524603392,3334.5723560204733
0.006207471089025293,0.8959267764470931,6845.939468976272,3737.8098306050224,155.68399182512582,4655.647612935295
0.00591063897980295,3.9914176515760698,14533.148575397709,5068.70878718635,220.8412039762798,1579.511289064974
0.008025895552793559,3.055007515775657,13889.059564981606,3946.163132306451,244.58081322368776,1806.3315571558371
0.010143893823207153,3.0206989412379546,15942.353598810836,1519.861261626378,319.47101515595546,562.9660253681614
0.007962901134958093,0.9989243764593503,17543.868335602037,985.64515831078,259.24656747278516,1302.273131443829
0.007928673845819714,5.06135423246614,17986.326813137086,4037.172240259734,253.67328536370312,1349.95231092189
0.008046236171287685,1.5909262238411124,9665.935699061685,2195.8604517229164,133.8560618694523,2755.6658335467105
0.010011447997864702,2.029323547292589,13888.216236751767,1390.6542833325907,113.23652369149191,1992.8275723661982
0.009473571509386408,1.2102951471751582,113.90920709286468,92.3372202478223,68.91196445137884,374.9127515813486
0.007977811232153503,5.93438762042612,13897.588127555913,2009.839251234827,47.635461353805724,1043.6594243299837
0.008125411873832034,1.9822012783101897,6949.295962914615,3018.172947040407,183.3215912685135,2515.510899694493
0.010069409228000465,2.9693438007980317,9921.445424695607,389.1662899177542,212.53467772424258,569.5363109445627
0.00774155231597718,6.080099781406391,13725.254524928285,3916.4789064892784,316.1129103442633,652.4806285982321
0.008008303358350295,6.000164928502329,15810.841400156405,1977.9970333756146,312.0188719469536,396.8953858428312
0.01001481430412445,2.0033721519781373,2091.352276286437,1907.2924774248772,42.547821855598606,3282.409095135207
0.007980000564651332,3.0339089849563536,17667.635260749546,1993.5177595459825,74.40043395503412,1961.8929177110413
0.007924009948061169,0.990869703124338,14777.336312634467,1794.4983086115788,306.51520206652475,1465.8031363174482
0.010784628272251654,0.9788245355492198,6909.879896596231,1009.3807702882218,218.92330741583407,2632.4327887276913
0.007919016472088583,3.0209369899289946,9886.206568811745,3960.624956334562,271.9029064662506,1306.4078119101005
0.005593312122051049,0.4295839065901515,7205.153535558525,2038.9340882936083,209.06483756721937,4471.729265929499
0.010004021293295997,3.16512560622183,589.5916151368502,294.24760057117555,91.20421529986234,493.00972111707193
0.009891719799078005,2.00731638550162,17394.210087548334,555.0095828677748,104.50082482420447,968.0868706492114
0.012759849902621651,0.94241131264904,1768.5873388125685,536.6586765433534,98.27226599200826,2823.592043904175
0.008135937750086475,5.412039430260179,13863.059701714741,2286.9552479398617,310.1971898525106,478.451683477389
0.00804551816312464,1.9986521611437742,4954.616568651171,1990.2817733644956,165.63782534181095,2423.755215376777
0.006096225936051483,0.7841085630381189,7784.400201841486,2239.9582882225477,236.03275197308145,2682.1296202380604
0.009967255596994197,0.5888236435072176,932.0437440544779,251.58041906129503,41.597777956849384,1996.4926036785855
0.008022291592922759,1.0084338438337548,9797.72498716522,1991.3248136391537,288.8092747848864,1775.0435625317646
0.010129122244801439,2.9825547862946356,11803.749547083566,1292.423897306772,303.51497692113134,658.9649107379912
0.010028727628359635,1.981600954243711,6977.053896136142,958.4020284158526,131.60427328814959,1868.4524801064713
0.00608758527647707,0.7927547247588511,821.2771561796168,203.93321398622015,28.569945905608137,827.636148802527
0.007998175226183447,3.000548356261027,6865.3855263261,1001.8045423054881,244.41118685296803,882.2375417880932
0.010062062293981008,2.0167507337552615,9916.737856814449,474.2652183198915,106.48311532694946,1090.0506555069426
0.008052005769156143,3.455575679212944,2984.813362993957,1002.0025423596298,126.5819874668838,962.3205079640455
0.00998508459250539,4.988195568240581,15700.162164943918,2459.620316191388,251.19087759855236,1012.282582869175
0.005855265622508297,4.041968365777912,13483.593025644943,1512.0245852370838,56.99263630365934,888.1299475290602
0.005632385259775255,1.7403482785460078,7449.464586650322,3993.269735356962,213.07955254663207,2456.465515848569
0.00796625968480815,3.0115180363599783,17348.21145401988,2003.9000987281747,214.17935645407692,1235.581797105678
0.01306711018482187,1.5227810879520822,2742.5260402668864,432.44195200175517,37.381995368505684,2082.8578117461298
0.010087392133619569,0.9996541870844152,11784.079267962363,743.0004293167609,105.64170889692159,2626.6045634382426
0.008048932049982336,1.5695475861465555,7863.291161588701,3977.1811917893037,218.75579809543572,2620.2853671936864
0.010199590367531259,2.999906039310541,6962.873865303191,475.8195791751635,260.2834637901324,628.7999245497483
0.01012203639981697,1.5283075619316349,3455.456792851904,641.5988390526969,107.22945675342532,2049.309234734176
0.010834584029286847,1.0155845146497313,9779.474149901922,1987.2193285646104,120.6071975676739,4460.306699112003
0.008104796741773628,5.390668881024071,11648.47120610523,1506.9041841645767,296.96707805369715,343.18224236323283
0.008089630757025274,1.9914698710535392,3012.5004722513486,1497.9108005818784,132.43636787293832,2148.6487081361943
0.007875836528499826,3.0062299208755934,9761.557895338647,1952.5998690165457,146.58832457906777,1574.5487516847818
0.007991117760926468,3.9349555010456334,17819.395618166534,1991.2570142053346,258.5462810424376,833.3069778461798
0.010838780150603125,0.9850719349231335,9947.290231658495,1523.100761722394,159.720378003347,3194.0317273831597
0.009258250017358846,1.2116872550752589,112.01345441901253,121.00690441331922,69.28858051717793,507.3323846423978
0.008196954228927758,5.295270912660661,20006.218876490537,1016.41554118456,339.63671632991475,216.0971827149434
0.005735904396522306,3.0372554472561317,7867.100141908524,1530.8409995650882,220.43114242526195,845.9042242914255
0.009965579366717622,1.0028408543099792,15951.944627307797,945.3107054930452,122.63491366428849,2776.486840396488
0.010134574433382488,4.817606553442974,6785.86808261,3918.087226436141,276.61522404429223,1163.867148406662
0.01281592215599552,0.9136734690218085,6878.9486038549285,2759.6839158055213,229.25391943906362,3252.5541035385145
0.007956692167987164,5.980380133525999,2998.2703289661517,2512.184817686699,134.80757901861654,983.4746167177315
0.00586424055417735,3.940090178959062,5894.964077459246,1490.2384509546455,99.66370140695128,1011.7934229749634
0.007797550297175134,2.9895900911584823,13704.590274985365,1047.3849508551818,279.490170486889,547.727774847019
0.009770225953033479,2.003567278976819,16287.090472319767,1934.286543348945,146.9448259882177,2442.2616804770623
0.007982128557375704,2.970834461717285,9638.69378966079,1008.8223647511984,280.4126289112301,605.8264383073861
0.013538770874107516,3.621219787564604,18880.946195127548,2040.6298483930946,337.1747321898016,900.8604643871922
0.010787387654449832,3.0043596828151258,17695.481626414552,998.6210728904601,256.80879674197723,705.4586664204624
0.008069300245609584,2.9592884396739993,15732.189032189546,1528.2806020871042,245.89687815765382,851.0039406728821
0.010810680486531625,3.034157843786752,14379.635408631948,995.5562928092346,258.75014087146286,745.1370051895611
0.007960706163146668,0.7838757585530178,4907.43439763384,2151.5145523954493,169.53490015126852,4240.63489245639
0.0038194445231867565,0.8073628723046565,7803.8339940846045,4017.015678105513,232.6773617635638,2840.241768870799
0.005689919273836461,2.9926795190696582,7957.794086063721,3323.623168701035,262.2164854487327,1096.459815840951
0.013250494486764786,1.4893708292311332,2859.446319294205,569.0972396687197,40.91596140190304,2569.4369121055556
0.009900592434693165,2.017714222022242,7979.7262932064605,1573.302776178086,137.90869445588666,2355.8495668474247
0.005529377226783101,2.500111420964073,9496.208603080191,6812.255824519424,295.93021303452485,1796.2372630708742
0.005868742632224038,6.038593993915066,11822.018848973585,4942.126167987592,278.76724408987724,844.2416416660753
0.005769357730512004,2.940607276841578,13697.610652794816,1502.3875182625418,117.46439211372237,960.1698299120516
0.007935844992291437,0.24148427730205424,497.47941879454174,4883.0800040232425,75.34622639812319,7484.4663653458365
0.014808094669002554,6.042437868262129,6996.0782198069255,524.015920519781,218.0195306219833,560.7514839843785
0.010189060648122023,3.816885112665109,14835.270985998666,3352.490817114132,198.73706172832726,1852.972749162682
0.009961779980535913,1.9720029005941957,2082.932727129494,783.5898550965811,46.37557539766099,1768.0857338132084
0.00586048301922126,6.088658875048025,6902.416605186416,5012.508261687596,218.0476667859064,1053.0191202128262
0.01494481179698227,4.0078540927867685,6586.583075248985,2183.551700677824,244.27459683159006,1412.0022573396577
0.0079420256767036,2.4503441147391856,9927.725675721938,2200.8988781297044,216.8424355770227,1453.5286728904373
0.007960147069135554,1.5844217278353365,7768.966336796873,3231.0216591611297,183.87042230286667,2840.6098198109407
0.005790941774307702,1.9803888130904912,11892.591239604071,3499.872275764653,197.0048563526434,1910.869042500916
0.010032428032644055,2.9574454515848854,13674.875618566364,2049.2128059624665,242.08635342887,1177.0313313519932
0.00997754790267769,3.0027942759233643,6908.601122363317,270.77102883888745,105.26843421415053,499.32017441547924
0.006033150316615242,0.7965756766015052,14617.269252330254,2233.82335412966,270.7843520507107,2097.6347377209604
0.005776239600133683,1.9977424235230667,14772.400024517892,3378.688942179773,178.95197872787602,2304.8140569000616
0.009885276818436059,0.9691458436392495,1969.4723974452013,177.45410740506097,37.12603397766273,1095.1564255770472
0.007992160106481967,0.9768708008697242,3043.913205548909,3081.46895327993,149.10030670475788,4211.3430700549225
0.0109450282156983,2.9568510879963905,7904.153756248594,1507.6981185663974,281.6820664934511,1006.3870834235855
0.00929920980859352,1.9976206778585957,7076.918952373726,2021.2381300673142,246.68907304123854,1882.4717145011234
0.008053921520177225,10.859238350871122,10008.540055072015,1536.5127181202843,261.96097134646385,248.1992603894329
0.010607724114283072,0.9916386661135924,15879.513397326515,2725.3998632524695,300.5745573813132,2323.9346025454556
0.00819327153268163,5.322181496382141,13658.95676480128,2065.386796075234,242.23628591139442,651.1087255636168
0.010735867679572837,6.0379015500221875,6762.762352326574,1021.7667171809516,220.37238367799756,603.1236093092687
0.01010555703561239,3.0510062536589717,1022.2698681065779,783.2161136567053,135.67563532828274,906.2647033047328
0.005843351541453472,5.896956685322868,6915.3618893307785,1502.074960067607,155.3609626850096,591.6592901405006
0.007994979259204211,1.5897783884852228,9731.056269422661,3198.7090339445213,182.77533813697238,2884.989834331022
0.009261762145090214,3.6373040851787257,6971.841669854447,2840.977199431794,225.00004847318147,1441.8055447324004
0.005702959166575131,2.967677206994213,11763.069542849591,3315.9017725773992,115.0838837527092,1802.117487272801
0.008061513593611208,6.061672520599475,13797.581997365374,1004.0940875884446,278.1813349907892,263.3033996287016
0.010468324093073939,3.7892382015260413,17940.467328406463,821.9561730214392,159.86647842962336,707.3180166276221
0.007651042676468498,5.949864520927996,9730.5249629437,2052.8678762807413,276.3870910885446,426.2937226722851
0.010121212129029453,2.977039420198806,7097.4648557745995,575.4303673072856,115.98797986966807,997.3605489694917
0.005850329293741729,0.9948745524983016,5979.952736427584,1507.3904249134068,139.23395895298066,2960.94327543881
0.01413483157068697,1.4857454773724827,11027.579205893288,1638.5867477410122,281.6261228464526,1586.449505305075
0.00989597304516533,3.077054135376001,18232.8520491564,2266.24944519093,335.94466431067667,799.7000219205859
0.0037897089083381787,0.8115213705360644,9852.3329638343,5021.813081000144,274.94939363985236,2581.175987965745
0.010041963803064454,2.535643316204374,2667.6283350947483,313.55706177271276,51.26434071171377,775.3106971664015
0.010297755536635207,4.905850624654673,6748.133220903497,2788.0037198178265,89.6144105758205,1845.0430483963678
0.00789903329030944,1.554641050584111,9801.81470242156,982.6366382075097,294.71630558704896,1023.0649105435893
0.01001866419797623,2.997927560787816,19409.60919692582,1026.920561213576,258.96929441104976,692.1513852975538
0.009385014777356888,1.9976052364472525,6883.763755557227,1009.3095737219134,278.84114386572,1349.6932870767964
0.010257374214575005,3.754641707420168,11711.13874242359,1915.050835971295,300.71812200106694,722.7614484157007
0.009823952033184149,0.589867119855529,2847.7964125486315,495.66762439091485,68.87810781830655,3893.2200467402704
0.006072083569190572,0.8010286341184877,7813.0695553226715,2211.2000420982686,227.8670572144155,2826.0177179590983
0.008015853729198786,3.0088099333461984,9809.55752911127,3993.017086247289,245.82183752904936,1496.133114826422
0.006973550681299277,0.9749332466260754,9837.354875746674,3460.79963605821,273.22774397198094,2566.6169482473492
0.009970867144955374,3.0531088618091187,6901.90511556949,1671.4244987833672,269.37243313676566,1147.6079433235634
0.009517688332937866,1.8088976218194257,15053.709457750207,1323.0491740172408,256.5338285559959,1119.8762060964507
0.009987890319341487,0.9925863611115728,2670.280153283253,372.60336793808045,61.35875359163114,2022.8247381225026
0.009773516766083281,1.9877733795520125,11879.324944320326,841.1778120015122,109.63677937406563,1550.4892303452266
0.007873061747553789,6.031975801604707,13699.783910360138,1006.165310517009,214.1864193194647,347.41923766227075
0.008053913628920122,2.999137580705165,9742.0844806576,1460.2035043423427,277.86263818743106,729.2684271492074
0.012996336258204814,2.787784605892206,3484.5945950148025,913.7762409964272,56.26387271751204,2005.2933644367697
0.008113112370691102,2.9833997590672285,9703.614903494956,506.36399482825595,218.22597049011367,563.7827224077538
0.0058645139077360565,5.880062096188926,14801.932824907128,3321.125511878652,282.8246606177203,566.5763076853378
0.010817836081178615,4.0348950919394575,15719.189388723755,1018.5804609158456,58.196853137095886,1028.4491814657613
0.007966777711183839,1.6288685241355516,17657.131099461367,4510.093907040156,288.42125394965393,2562.496948639985
0.007711216133638137,1.6070566694576278,9819.745879671056,4644.622214592133,257.3840059571967,2261.5631214499203
0.007978944818813938,0.39836151666787983,965.314727878135,1529.1690458724727,25.783394208968392,5861.732240619942
0.013249256368171626,3.015647195166002,3051.2119024143476,668.4569205924805,45.0143394498362,1496.2233270289419
0.008111829582640137,6.004355357812136,13862.249969763565,1012.309424686953,71.94897932353105,580.9208309078078
0.011171045085480122,1.8168339112421379,13475.399464512697,2025.2290608267238,273.5032264070423,1445.712399981279
0.01497570254639886,5.222888299709326,6682.21240227082,669.1679285674236,234.29442275088726,725.6708005705219
0.007920643089983621,1.6025440575021497,17610.77768982669,507.7275128439099,93.41602337964306,981.7860091088481
0.010929053070043795,1.9988824026570213,17685.413893829547,1005.4328813494496,296.71415683084064,721.3194492241989
0.008094643626570338,1.57176144404463,14669.301495464337,2731.5004979260416,218.95385004918197,2313.68482162478
0.0048036279963056434,0.3884820487946823,200.34632768871654,295.3492716150994,80.53444173487216,1175.4092674577516
0.007900805329163348,0.99479958956293,6647.552543187779,1054.857964766679,170.41570556183805,2800.6338161853537
0.007995814260729346,3.001987233252758,9927.30415683393,1002.6369008922817,194.0851798233644,870.8027178478184
0.00803885384574544,1.7733714325065233,6866.315629712164,5102.0992301434135,272.30827662579,2251.9140107506646
0.0039061058711831196,3.1210265887915933,2133.198145513752,519.4396853006576,50.99560143063219,423.15587983235895
0.010672619705484145,3.0077168658140736,6889.60344148307,998.1336386899137,97.89364461246693,1576.8501445302252
0.010077813673947028,4.909056358971482,17612.373586661557,5335.597267383655,342.6794873085775,1202.3046514214147
0.014846302648577213,6.13065841555107,17180.899763434714,1537.3188499000296,306.5346906831086,629.7075049159444
0.009932853364294175,2.485355047924977,2745.5588515605914,315.1225083270483,52.92952493959091,756.7949255244629
0.009986618526639037,1.000718706605531,8001.8016163926395,949.3867315435418,125.4189996288638,2867.313479753903
0.015099147325154052,3.9737680593652005,6622.125489682027,1121.4167324719888,268.6315961055132,921.713268274306
0.005797169354925798,3.97775924748934,19685.988708669203,4926.149043690724,158.5772836077483,2120.2575930017797
0.005920601514141159,3.9865717611646456,5923.111097038546,4966.34236428376,98.0426858011512,2215.340103331343
0.006052869516391122,1.0046410533521193,7128.943027354465,1758.3005044386832,86.12211448626455,3407.061375008567
0.007767846069913479,6.0267062014232495,9854.185457583284,1990.4710025538054,246.32060502153712,511.2363351771766
0.010762640094367407,0.852386138097772,6981.4015490731235,667.7650445846575,284.2575885659165,2290.3758485399026
0.014307326930830082,0.9831845333903095,12419.755818688269,1632.5957921492538,242.16996463142064,2616.9546534442384
0.010894380537595724,2.9872386519299226,11667.353017731057,987.3383907499275,238.2097613195739,837.6401808573753
0.009939557818535203,5.029231625423665,11692.471494524432,1774.0510101446914,216.19487549112606,819.1083111348036
0.00790284216678039,0.9878131982558594,6776.769658924899,2003.5080321768205,199.83000100011907,3059.075354663067
0.012981533398822392,1.7589840538470134,1662.494924710451,880.7295806390533,46.082022607712105,2512.2924854721423
0.0081848340467292,0.7869348404819216,7888.909928579815,1576.3713593238451,273.38370596107086,2513.732032950291
0.013102328041743851,1.5119586478886406,2016.7402074171082,816.9656928244586,42.77286368990633,3035.6575414594736
0.00809162576302841,0.5963360689497778,106.67179490552363,101.34665787364473,31.759482938573935,616.3345424743222
0.007974061387835187,3.000126736942428,13741.340545927584,999.0456107873049,321.17170920879704,452.3613078771305
0.010865534723696228,1.0015710758219478,17517.777527183636,2033.863478126306,277.37721861340685,2228.107325159093
0.008106217795386852,1.5850684071302965,7966.509291633004,1002.0428806742494,271.4596946651832,1316.9503097348615
0.012008642984931322,1.439446783727482,288.27496006431545,400.0750662548793,39.51307295614207,1504.0542587288728
0.009425905551857005,1.2058368093850385,190.73916137551967,299.68582875440933,89.63678659627095,843.1061445632603
0.008046842650743492,2.9997115921290063,9736.063754575416,994.934273648265,204.89467670268465,837.5252067091711
0.007998283788228694,4.009374631416779,13969.576606138296,4044.4133947920795,325.9427768030376,841.588100950186
0.00580169942608138,0.9960417583972122,15704.002025823453,1512.4212121686899,219.51430592390565,1754.7300664993943
0.009343471726087715,3.0331568321888986,6933.372808261311,1991.6398116109176,250.06428182454252,1325.7244670778618
0.007970109058138029,2.221073654987601,12900.275342209154,1614.0369118922254,177.79159230003953,1408.6232294354768
0.011136813105392968,6.078462251454061,9784.280438661594,1587.2015103250117,302.44635312104816,398.74551406628643
0.015192807820175767,5.974411264613741,9812.745244749525,1017.9248012613692,258.6125696711356,609.780143072613
0.00813017675167434,0.7912400796193302,7846.7823036558875,981.4336178401646,124.11177724482192,2931.193889148495
