m,m.1,kg m-2s-1,Â°C,kPa,kW m-2
0.00790382986555716,1.5937514152523178,3221.2260132257857,225.56913382347688,7920.405663618096,2334.6308929220813
0.00998578937773322,5.002265892280481,4299.622000462646,186.81797457308483,7027.165066700405,1912.1511571690012
0.009977618418879232,3.064372439946757,2147.8410474058137,313.2838897442488,13830.273774676463,734.8173312769599
0.003991299991986284,2.0882465682584694,1935.5013640217796,53.87170722802629,2019.8746475112152,1462.343589540498
0.007759827747071841,5.914939419101812,1965.0908642931663,230.43839788310729,9871.545605062825,570.7775374232576
0.013128607326670098,3.621116055472731,2030.442716267858,340.294827200009,17323.036279287844,698.1723278388623
0.007976876190956874,0.7906346485130147,992.0075760405107,175.41736845596054,7830.458120308366,2686.530775175448
0.008005900739374216,1.5888102735588776,1604.761710485592,205.19830838296625,17956.36080285785,1675.8552709119467
0.007991776550597868,1.7717431210123689,2005.157840239315,195.56437647170875,3009.200337058168,2036.6971243111618
0.007791737819622858,6.994926168301312,1510.5882194268288,56.34787131776834,17473.87236453642,712.1367682192908
0.01019096109946956,1.4708787036929951,687.9124273155072,88.12355913198607,696.535976698251,1538.2273132314458
0.00998132130832187,4.913175701019669,2264.799371213453,314.1923302375143,13748.72269145944,519.1107299646092
0.007818115215649915,2.618791446207018,2768.403708174631,179.82177602902556,14580.84294656087,1883.5553938307348
0.008044327063164216,1.619296373290048,3984.9659466013472,331.4722663698571,17596.844680188446,1714.2260091390913
0.013334956255181624,3.641469427882741,2011.9784651413402,307.8409285411074,13847.822970659272,792.2244029236322
0.005731875957916778,3.9600779899388385,1502.5335687269749,260.6309631689951,15517.909793679406,457.803388539326
0.01018053474063972,3.0108606729814658,5549.777321589422,260.73328661472715,17896.165972291117,2878.717028938495
0.008092668162602673,5.06158037706939,2646.252253719215,332.15851724706704,17783.992565969864,547.4142742543427
0.008027727622318053,1.5613235656941713,1622.452287408895,287.51279658369367,9706.328764217536,1333.5205960987348
0.007655251974874667,5.943557976425405,3881.463869803459,197.7404540176101,18001.82274402025,1431.9019248382706
0.0108126185798641,1.0068115509227513,1003.0679928358975,279.6063220941447,13549.47122616347,1424.6404385511853
0.010078801005191726,2.9629376372609,3066.1571592138007,266.9979776756475,6994.343346392933,1509.5638071900307
0.013392617693649342,3.6571778184862618,2022.0918018586497,344.2948185250816,17985.946519176217,695.903186623137
0.012914981029962996,2.4864841787176872,355.4970737609355,32.07421102522723,1492.4036426114258,999.8363428156102
0.012772693112282048,1.935567228917111,3751.6488472205288,269.7721033735625,6922.196447004399,1980.3491929070165
0.007882029337588548,1.587317988116672,4004.5080913467505,314.62326725420616,14757.44302365733,1572.6114647988504
0.010243788309647176,1.2383218497673605,100.2830666975404,38.02493627092373,2874.799309778556,509.70901187613106
0.006119034516074709,1.0004135829689111,2680.172436884524,74.84208119124199,1128.9346993000472,4412.010201674327
0.008067667253850528,0.7807311611294601,2174.667286505348,222.81856307869543,7835.122664209456,3121.949894519177
0.00820496287078038,3.6385536286097873,1515.6164356536822,234.98711177120882,14309.465886614904,731.6277821733581
0.005897792821785905,4.036489087984577,3359.549096953852,320.4429766090719,19367.35718545536,737.2456886798577
0.007915269971700322,2.9815416033953053,998.7385312077672,140.87644361128363,17828.57767825092,846.1253755408133
0.00793160273745917,1.9749088777203985,1589.6556381254002,224.75095228177506,4826.884274817024,1723.5888701364865
0.007910673043984611,6.018815081204538,3052.479571236042,330.69731165963714,14160.22308181846,442.62575566275916
0.00938952576184846,3.001090717766991,4176.234226609358,244.20570446749912,7131.106323219737,1862.1056031420185
0.009941727442709235,5.003670217232832,1461.2051740659435,255.83284229874053,17219.212139023653,604.3398948869757
0.007933138616852168,3.01022529899303,1997.8404637161323,322.816311764195,15686.592316522972,620.979607470833
0.005802109316060008,1.0047225796063728,1506.2878048128591,304.5622350497049,14630.041515420982,1112.8059931340276
0.007755486916832513,1.009826378255526,1006.0142700028514,172.76192385966354,6806.113672733894,2730.470629900419
0.008046736133599044,0.9830630873126965,971.7181909032623,118.07255523422562,17725.448190382063,2056.9916610986043
0.007896288261803629,6.044957654841921,2023.935688677156,271.04492790385274,17756.399240646595,528.2642831951281
0.008432122097066775,6.065122568167039,1017.1481535890587,199.71398175071133,13722.223273340283,400.92053740437507
0.0059232902492590625,0.2997828067933944,25.939800485432574,10.478098439559123,103.3265136702913,284.19673486249945
0.008001958351397831,3.4977178277298395,2032.515919637678,189.5780192925876,12690.119585215643,1072.8120173638067
0.00800907061719642,2.0184919795149208,500.3282835105878,326.28308665924976,16008.100742900362,363.76931183190254
0.005929220731055908,1.0072074506415056,2481.9067631122543,71.15059917089256,1119.0050725699232,4220.639101522955
0.008066164280348266,0.9846869527366566,1996.123569593185,105.94455868103648,13729.108235797552,3964.861387145759
0.009886862192423877,1.5136902086098116,282.2122658074191,96.49885460250569,7877.784952462053,1022.6874803155214
0.011964473822347025,0.9895301068446068,100.07941821350342,88.09276688430445,933.0931023282634,589.6890702531999
0.00603840567482451,1.0115142257890584,568.0979685091069,48.92533209827222,3054.8909035267798,1995.210261843388
0.010114339458533805,1.0071829117335103,159.92829581043344,31.37519029175834,3154.8830674615883,1000.7441061096146
0.006102108264990653,0.796714307123616,3230.3071179277454,210.68173315793732,9809.4104870055,3300.9457938195233
0.006226514075207887,0.9102013293585053,3755.268134486262,159.24740521108728,6920.368617830262,4545.624836268708
0.005902247787672371,3.948644182433447,5013.508994396687,218.35268763302508,14774.341955454225,1575.4937702126622
0.00801030649646617,3.0214537475358987,3993.263836384001,244.52168682037262,13747.015559357118,1808.6330516950234
0.010013466604038998,3.0108738598664764,1559.2901690027772,324.24511641320504,16134.697213884121,557.7798109219543
0.008055728153405786,0.9942064376352598,982.0349547092017,253.68001989594057,17904.45186155408,1314.184749839954
0.008124443823480999,4.943365935440934,4025.4479117373435,258.3875034865613,18029.165186123715,1372.9403821476433
0.008093466630574147,1.5581418759155683,2194.7426555363236,131.08353351427678,9809.116173777706,2723.661476295238
0.010025653838829973,2.0168638128522893,1372.507357426935,112.18414633041766,14035.759234054049,1983.5842874246537
0.009197479889620724,1.2085012646204683,91.95910223565951,67.37525157096957,113.56564981550304,379.3867192165922
0.008091533276440244,5.997755614123536,1991.5302679701374,46.244327989899325,13807.154630508292,1060.9013850237086
0.008014648921252726,2.0088061325002973,3047.0689940727866,186.32225961148757,7007.222038960827,2545.7791141757525
0.01000467339469763,3.0599617189598933,392.56019307981455,211.81657868072926,10044.469864329905,570.9919088706014
0.00772681912194524,5.988480952368517,3932.689553953151,322.34022876331176,13760.159975663346,643.3906890429995
0.008012394503836387,5.9261566530523,1994.471885154988,312.92121711490597,15842.9403860451,385.04943514363566
0.010041314038961087,2.0273839321549003,1959.7703519102251,43.34192099950009,2064.8330346055727,3322.212531972647
0.007919216248233388,3.0202865240187164,2016.2854374663448,74.37391044040629,17693.214657578184,1912.983749216829
0.008100451574935533,0.9979482347724485,1802.6269615727158,301.67009596852165,14892.874302504468,1433.6623514598502
0.010662487395418788,0.9965907746692023,1021.5268518314344,222.02221308380794,6817.240037074059,2654.1713155097023
0.0081243009510987,2.991787512011024,3993.5071418891766,269.5245398189105,9820.395068348524,1318.4522204353568
0.005560389186658277,0.4382073029916429,2074.916717961838,211.1326767872385,7172.967168269366,4430.259215835085
0.009921657208608825,3.1192583783584986,289.8054605028384,91.16071663530899,577.9524409268348,493.1001535128709
0.01007627040393384,1.9759847198024787,554.8398659333851,103.82588123016562,17739.883439883808,991.0684668194183
0.013086148449325445,0.9622654096075023,537.817891612008,95.86734419457824,1770.8164216051707,2862.7567143831075
0.00838619189358307,5.333875013400355,2270.0535133153185,314.9171906604218,13730.962497416815,478.16147300571816
0.00821633818743623,1.9889860164307365,1999.745700745988,168.2790445788382,5037.973002847048,2476.712841921913
0.006268444690667508,0.7863122770255301,2188.3838181486653,240.66821736682965,7824.9548132301925,2649.736651816057
0.010045221541667582,0.6014010465442416,250.62176433923798,41.63034604036248,933.6854807886994,1978.8882146046885
0.007932732604907242,1.0029110559093826,2004.0888782683137,284.79819384506294,9716.8936521243,1820.9251370290067
0.009903519019745255,2.9397754328667003,1320.037181556432,305.25912880829395,11712.901298032873,659.1776221568562
0.009927433871710096,2.0026579024811917,950.0777472464287,133.43153929538698,6947.647075024016,1877.4922390689053
0.006028578482401686,0.793609540655672,202.3391656568339,28.300892958062043,824.1543344622717,832.7000977566037
0.008029958562205232,2.913231953203053,1003.0439788597035,244.26427830164178,6987.964742250437,899.5950264927609
0.010066136411164108,1.9874666806931554,468.6435574596764,106.25909855588567,9853.56034118981,1124.9759992617728
0.00790624896381695,3.4633304357997625,995.6679175445406,125.70455937394046,3008.380773263125,962.9444170304308
0.010129215155123016,5.002107558003435,2499.8240676228606,249.43877448848727,15702.563346879804,1010.5113961560602
0.005744318004743298,4.0558225150526654,1495.1079474746025,57.35762497244957,13667.127960567503,889.8033469219497
0.005583043603803331,1.7294538957942973,4093.9412862337335,213.40929974448724,7437.282309781822,2472.947470711751
0.007806146720161295,3.0709881634511658,2017.8873613767844,218.7903693844024,17935.414885301278,1227.3415899918186
0.013101605143993268,1.487506019682692,435.8010818885713,37.00652040453296,2721.407959229108,2060.328335569698
0.009841976722313756,0.9911985127238854,731.8739361407851,104.74901594913331,11715.69225007071,2623.1126702883917
0.007898065177310981,1.5438771854579596,4026.9848495203023,221.84030604010067,7798.228262967035,2570.128995016009
0.010004535015539618,3.0409019498234313,471.1019815772432,257.9805894501445,7113.701354198519,621.6768285806421
0.01006919429987231,1.499641082382461,643.1518529712096,106.10541777913109,3499.0471932402816,2050.3620657304277
0.010821644743980528,1.0026569870428037,1969.2415386789928,119.6287187428999,9837.520636462274,4378.5275240977235
0.008135063067646026,5.415999473969543,1503.3992443999218,298.467151415953,11802.64744634953,349.9520123259421
0.008112616614184309,2.001077675985954,1504.5931903860203,134.0065499675625,3022.9684252761012,2201.357325725379
0.007741934341404659,2.9607691739633504,1980.1663880872452,149.9019598717679,9881.545219426844,1590.3628014384576
0.008024429565947589,3.962993562509166,2003.5307783849046,259.13928362463975,17442.421203368755,824.9263315737389
0.010841965905908146,1.0178776021948577,1528.6238552334055,159.86132585540847,9764.183166897166,3242.2533896297564
0.009241930607382674,1.2173596758512615,119.02589555551893,68.36605321622004,113.78795794482593,506.790500351312
0.008094703174341068,5.3648279773157626,999.0099089703765,347.73898413593946,19461.985118459776,215.97055449132407
0.0057217379815596315,2.9939488037599102,1529.5776355152789,218.68683244250656,7669.944922548464,866.4623258926531
0.010132668142511868,0.9964437399766412,969.282892266442,118.45779503476028,15770.920824800762,2777.5209416475004
0.010225606280634843,4.9259416952725505,3931.8316722099767,279.7290071156593,6964.0426541600245,1164.6790310743652
0.01281590934161268,0.8972193216607999,2752.0492605076975,231.06791234006675,6924.0069643998095,3236.039872280656
0.007879630803735051,6.000340560347729,2505.984169072157,133.61847951239073,3075.3490833834226,1002.7046952199427
0.00584986230580243,3.984738500301015,1517.2544452153716,100.79844042086303,5885.986094830804,1007.2815950046221
0.007670623245722187,3.0333702877174913,1065.8666849142146,280.58393492134417,13949.786928421843,549.3869463324365
0.009953489742260783,2.0054831879250727,1963.8021821833897,148.67593868175697,16103.987215572803,2425.2526089664816
0.008048477789207354,3.004104619774509,1015.6127296502736,279.53444401580447,9894.951393063422,609.7475314571896
0.013342833864497465,3.6525509349133376,2012.7169055994893,335.42880124972254,18678.22850651257,920.1575237668992
0.010882979850809936,3.0660954668738816,1006.5633138172187,259.91771644870477,17787.556140784483,707.2729678526276
0.008061092280785954,3.0033218412538916,1499.753142692151,247.76444678266276,15959.46601225097,833.9780536943965
0.010815607078484427,2.9693978080319594,982.8701415250904,261.94458390544895,14801.289078317963,743.3761177539268
0.008005277485416245,0.7780263959140504,2218.5202579362226,169.01954298904218,4897.472092139232,4193.512908628345
0.0038738000996212663,0.8150034667277382,4083.287920692288,230.58543379011607,7798.813795063173,2843.9472547223354
0.005806090694299804,2.920917179185148,3399.4297602269526,262.11719784175534,7826.471603458328,1106.846984969648
0.013166875453448601,1.5178072458402396,577.9831223970659,42.08383030905372,2844.245822716508,2500.8724703535268
0.010034894896576739,2.0283319783026403,1529.782422192918,135.6035784983499,8050.643319688006,2358.619210052937
0.005436656425443234,2.47922098994974,7051.1780681365835,297.74017965196805,9697.696076275666,1836.8408781239982
0.005859085089551612,6.159179520177271,5088.793119153067,280.97267024772003,11700.08941997138,841.613941862715
0.005879639225550053,3.022397669957247,1510.9889391794215,117.44692948674681,13759.11490129285,977.2502596234535
0.007994644807851229,0.2413102549042792,4996.215489131556,74.6898525173892,498.15350683926505,7562.4262640460765
0.015142019294182999,5.933733333645935,511.07371160235624,216.2930669372812,6835.889809325416,555.5616916040892
0.010531666674577538,3.8441670127912264,3378.0039460597745,197.11431997578097,14585.932237446326,1875.1608235240535
0.009994086415740032,1.9885473835184424,770.1354616665996,46.351105611604495,2091.0775203356566,1766.8440861905249
0.005841813902628171,5.939735195687614,5050.02279223889,217.88435029509316,6825.176152226079,1041.0377353414938
0.014936309456232068,4.052685395322101,2221.3275383243363,243.38372015331973,6416.320463659945,1404.4079337698024
0.007971098485368467,2.4225730713270583,2232.196627921132,222.01069836752168,9779.443800263878,1492.562252115783
0.008101550207099718,1.558998650926228,3220.7093602617674,187.47502007091845,7911.52308637831,2789.697997691303
0.00570862653967083,1.9858366222195887,3412.8843634605664,196.4847384428216,11687.336257436733,1874.2263376912135
0.010100845125216749,3.015232085441417,2045.2470887103577,242.1874565115925,13943.63755060876,1185.9017896097002
0.010061497044686262,2.945399142764106,273.3539301401591,104.31117755131784,6993.442550639732,501.3045902883861
0.00604118625855148,0.7824249260514184,2236.340691201307,271.1730899721602,14764.089813499813,2111.6696183544723
0.005817848108272482,2.0101653806816526,3419.58129566954,179.46339209353658,14656.964473028425,2244.5654945056885
0.010093810477505284,0.9676476651522807,174.10307338674494,37.00636232439161,1951.2385014522858,1087.3895976821957
0.007843557149049465,1.0034951337265525,3006.6920755283577,149.4925043335552,2990.2756181286054,4231.380600441775
0.010772086344607773,3.03200047359704,1521.7611742926158,279.08143040200065,7835.40128086744,1018.5326711455111
0.00935812441828266,2.0111147479450753,2044.3990146761626,251.4836660681383,7157.608730547604,1907.2629462245918
0.008057848029001401,10.88017146200604,1501.1643899860578,259.6773220639534,9679.805747519613,247.46006250270614
0.010583445315755674,1.00440878087662,2727.926251964653,301.63095898854385,15913.739064065607,2312.294034895114
0.008166018958593993,5.346182659305035,1989.5669354590652,237.61697842072658,13721.340523573708,639.5129544695378
0.010746869279656892,6.011599544583969,995.8747501595583,218.28492089515413,6843.382590260701,605.5920468343451
0.009988693506616946,3.1297930471449242,767.2640092309407,136.20521671537713,1014.4272925864024,920.7953528744938
0.005744379308021193,5.934100908025018,1481.2015433047543,158.6168505612846,6877.616241154542,583.7647871107173
0.008005534107055028,1.5535435577515007,3159.5198372028553,176.346767353779,9795.427547229528,2827.5030731909555
0.00905252801282611,3.659097004302805,2800.9038538756217,224.22886438416845,6978.685958856414,1421.6840382047099
0.005791158439679762,2.9909688363233515,3312.645100078267,119.11844239765894,11973.583787347829,1791.9326883051167
0.00804672942075182,6.053512887676962,993.1237308478627,279.0596610745418,13622.56222088935,260.9304907606099
0.010364875723668798,3.815968318190377,812.1241604416937,159.99933982209643,17633.77407646832,704.3361658182512
0.00770394267953503,6.052785087618032,2016.9632965600224,272.56946275144844,9773.825702733107,427.7452962461268
0.010040881784324917,3.0116123110466946,588.3866509191599,116.76130086674178,6946.719889108197,1007.9665845144197
0.005793240043463036,0.9939675689726508,1484.8069374629085,140.06821873306626,5877.675342082302,2986.7001074538794
0.013917211008335068,1.505251697588986,1609.5102083498357,280.38757631796307,10939.15359416031,1621.7938935283623
0.00999988680687403,2.960485468643145,2223.1556606236586,336.7367476293414,18147.757856509244,806.8366746152257
0.0037810729194828084,0.8036388469499812,4934.017764291637,270.5764969108881,9698.169698156535,2605.3853907429448
0.010038717361560399,2.557222628327898,312.1905836899712,52.428529971215795,2678.2501203897655,765.0237788046079
0.010050944739536868,4.902495819515855,2755.2312920915,90.15265644346229,6801.182977237373,1815.090496412744
0.008120778455855468,1.5734789782935958,996.8939045372848,293.97893329036214,9692.895636504572,1050.6913805188103
0.010120574146071279,2.9990581562256677,1044.831600996272,262.90112401201486,19149.100849918996,672.2861352690009
0.009297104132276546,1.9934889459854068,1021.8206933982248,275.03883125071394,6975.365816556261,1341.7194553216566
0.010440443064113477,3.7522630182505514,1934.2344810090008,296.73075755444887,11791.561034134735,723.0201059896054
0.009746188907725222,0.5927873094135159,509.4760097145323,68.46494050389359,2880.046762512764,3836.1031643127176
0.006197992175791629,0.7967132886100278,2218.217173796852,236.81625041439563,7947.148837083443,2798.538107288521
0.008036976885408659,3.0255022344660945,3921.0667543346235,248.79335645087733,9811.37694578145,1522.4040974737557
0.006964831500883225,0.9738163328103778,3395.214717804434,271.73588500380816,9873.814856144814,2581.60841351495
0.01005861850446258,2.9934285965078757,1654.5861584202166,266.8412097550475,6939.416133577215,1140.784664614856
0.009432903027093537,1.8380407001533858,1363.0481443312458,258.5800286363413,15236.274714711999,1120.103785391317
0.009976904205281025,0.9823406954008045,370.0785392601645,61.665157271811744,2718.5100688497982,2007.5423004577362
0.01007186200189808,2.026164068590385,839.5906357655674,110.69380900813299,12188.953950126584,1544.6868895671407
0.007908389939169924,6.009470577950076,1009.2295134820029,212.18933694615941,13795.275683800251,343.31053124789537
0.008058739294322218,3.0149633717137156,1456.097262284432,279.3955342371319,9581.107996226656,734.5446920780558
0.013120301038386111,2.7692646017565425,916.2573954905631,55.750275969941015,3457.452527050825,2007.838416521134
0.008005504878660877,2.998664834390677,501.86866899918584,220.59690637724628,9819.967815964068,571.132230332456
0.005848043690122161,6.016286981700915,3321.467224722293,282.2314727962826,15066.001897960252,564.3432909214944
0.010767327654408302,3.978844528156637,1002.2653382613756,58.68439382230923,15378.327174081747,1035.4589566405157
0.007896327671389463,1.627098060775863,4506.4251734054715,289.04874378579717,17622.074149153486,2551.9985064948287
0.007809626613475103,1.6577539086259399,4572.7696908041025,258.50408120552027,9716.901123505313,2271.079272671726
0.007977706188293547,0.40229911724898776,1520.1810623548665,25.932225179902197,973.6315824580291,5980.607185798301
0.01317050844081271,3.046844556058133,683.2262936176069,45.457602347970294,3117.3443325747176,1498.5300070939873
0.008300816804550266,5.864868540195536,1002.6690009700081,73.5656790988278,13666.812412277231,592.9968754694446
0.01119992493450738,1.8435518715982082,2088.343746673562,276.27721077332006,13919.20219106334,1450.5586484934308
0.014844172381338856,5.234485408951217,666.254753862316,234.7631997300582,6820.493554992187,709.2873473144787
0.00803277057954422,1.5898071136722238,504.07150663243834,94.63210318313268,17697.4125573524,963.115557222262
0.01085706021115802,2.011182013278438,1014.0776836164581,302.817493822156,17419.72704536218,735.4961180222194
0.00812293201456614,1.5704838377170827,2728.422034640698,218.00727732479598,14835.365687219493,2374.009505609777
0.004784021107874407,0.38182723640130556,302.6234791121765,79.24625873361393,202.5103705223779,1179.6664030945458
0.007880899190971874,0.9812338214800423,1065.6090230323643,169.91594922499604,6615.761551973972,2780.704107656894
0.007839191109436313,2.9627671066018078,1000.4334553047404,191.40306195475605,9805.084990613454,882.6618685951843
0.007943222378638303,1.7751418277443807,5184.279289681926,266.86236948562754,6907.992503282491,2241.4338667560214
0.003896713273286074,3.151107394203281,518.411220362939,50.951124913310764,2137.490643110717,425.60463827116274
0.011049922445485695,3.002323420230765,985.7436693922521,101.3778596562776,6884.615343353529,1558.0226859087502
0.009965182847827263,5.052231409599126,5370.266466423661,339.6512842867842,17681.30005172328,1241.3146259127707
0.0150711051392318,6.0032507360710445,1556.1057351457812,301.79406783451736,17633.678717996467,617.492710197975
0.009928905666579713,2.5133609196043043,315.3747009503184,52.4989930652944,2704.3313385913184,756.3723409904298
0.010005201042729017,0.9924454646650233,953.4297010549099,127.04482920235647,7893.13445972109,2882.4534538687008
0.015130726872039145,3.980256464601661,1101.0047777469197,264.4432039972525,6391.313931439811,920.4591680375687
0.005816717518305311,3.9908852597369306,4969.037423852069,157.06369678677746,19669.190080475844,2135.24753392857
0.0058655632531152265,4.02322774081709,5005.868525771315,98.610118081742,5956.143755761394,2198.6372261478864
0.006002243028875609,0.9895535600079544,1787.8441092419991,84.31760958737019,6990.62375164066,3436.2292506445406
0.007883071201771128,6.094791147020597,2043.9596909426425,238.27814898950808,9908.211400086026,522.7504418417382
0.010763647823474333,0.8553712693151792,683.7007619164831,279.16621262379437,6881.647284430348,2372.074599073834
0.014090308103973416,1.000823915842152,1645.1497317914739,245.61022037971003,12295.055393888379,2613.8058841307384
0.010934780335797393,3.016248560402107,1004.2231976195208,237.24199846609702,11628.539644441924,831.2607360547759
0.00988150395507436,5.02304449659093,1753.3038600452294,221.16831966876387,11925.392703066302,806.2422889244173
0.007916651054364638,0.9989014963794545,2019.8211398940316,203.85244078185733,6743.672917935942,3108.320800522162
0.013201957178915084,1.7802600737541727,874.1741614296267,45.37224345535891,1651.3649246091081,2521.4428759112143
0.00815936824553627,0.7924417324336142,1578.0326350499197,263.7072969493668,7761.9605761308685,2480.533599689049
0.01320627353840179,1.5039196969945492,813.8295513137759,43.3046429166553,1990.0099884235321,3033.5016372615037
0.008130942028375832,0.5968823279106105,100.55940990384309,31.358908738891458,110.7189531696746,598.03981631238
0.007973883037027537,2.9596018140269047,992.8604127273366,317.1017653153665,13608.2762498434,460.0777384206109
0.01086541503073194,0.9958395737704496,1994.8096828780592,282.40349691200635,17620.936439465077,2206.5542260617417
0.007987806422639965,1.5993232512640232,991.5663746499154,274.95341859980965,7926.400360168383,1323.1422087611377
0.012020979905012313,1.468038625554555,398.85055393164447,39.24977596415477,290.88517517877557,1481.8333572697413
0.009478403348208816,1.2190918863565212,301.2113925783385,89.4518413655822,189.1603406685918,851.1665902932654
0.008128384781868161,2.943357245630554,1008.1132593748225,200.43162021229287,9756.9668958137,848.8672965545026
0.00806344670382135,3.999409559872372,4067.755506160747,326.82340440829773,14010.067805432074,848.4428663796876
0.005828801974631806,1.0031778820327009,1483.6407391994485,217.246861212417,15702.595336020748,1763.0879390477485
0.009312732293411488,3.0250619722047896,1999.0695017473076,248.78047400628984,6872.108589628229,1291.4052586865553
0.00800542483473802,2.221161660827167,1597.4741835125262,178.5416882520582,12934.622425480102,1416.2815797348521
0.011259413114158519,5.921833047639147,1577.4177840361176,297.3852423548422,9682.408639589536,397.78871154908524
0.015075050015396274,5.948768446923778,1026.03004619759,257.4983057291516,9910.349587581963,609.9224062760675
0.007853243613587734,0.7791850594055237,1009.2876546528447,122.17669695918653,7761.803370748641,2989.8980867552436
